PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(214, 227)",2.0,"(0, 1)","[(214, 227), (224, 214)]",01 - B,10 - B
"(224, 214)",2.0,"(0, 7)","[(214, 227), (13, 58)]",01 - B,10 - B
"(243, 111)",2.0,"(1, 2)","[(224, 214), (243, 111)]",10 - B,01 - B
"(111, 57)",2.0,"(2, 3)","[(243, 111), (111, 57)]",01 - B,10 - B
"(74, 28)",2.0,"(2, 4)","[(243, 111), (74, 28)]",00 - M,11 - M
"(137, 129)",2.0,"(3, 4)","[(111, 57), (74, 28)]",10 - B,01 - B
"(133, 136)",2.0,"(4, 7)","[(74, 28), (13, 58)]",01 - B,10 - B
"(13, 58)",2.0,"(6, 7)","[(133, 136), (13, 58)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(214, 227), (224, 214), (243, 111)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(214, 227), (224, 214), (133, 136)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(214, 227), (224, 214), (13, 58)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(214, 227), (133, 136), (13, 58)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(224, 214), (243, 111), (111, 57)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(243, 111), (111, 57), (74, 28)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(111, 57), (74, 28), (13, 58)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(74, 28), (133, 136), (13, 58)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(137, 129), (133, 136), (13, 58)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(214, 227), (224, 214), (243, 111), (111, 57)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(214, 227), (224, 214), (243, 111), (137, 129)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(214, 227), (224, 214), (243, 111), (133, 136)]",0100 - I,1011 - I
,4.0,"(0, 1, 5, 6)","[(214, 227), (224, 214), (137, 129), (133, 136)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(214, 227), (224, 214), (133, 136), (13, 58)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(214, 227), (137, 129), (133, 136), (13, 58)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
