PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,00110101,11001010
"(81, 16)",2.0,"(0, 1)","[(81, 16), (128, 249)]",00 - M,11 - M
"(128, 249)",2.0,"(0, 2)","[(81, 16), (99, 89)]",01 - B,10 - B
"(99, 89)",2.0,"(0, 6)","[(81, 16), (127, 15)]",00 - M,11 - M
"(132, 198)",2.0,"(0, 7)","[(81, 16), (175, 6)]",01 - B,10 - B
"(124, 154)",2.0,"(1, 2)","[(128, 249), (99, 89)]",01 - B,10 - B
"(107, 92)",2.0,"(1, 3)","[(128, 249), (132, 198)]",01 - B,10 - B
"(127, 15)",2.0,"(1, 7)","[(128, 249), (175, 6)]",01 - B,10 - B
"(175, 6)",2.0,"(3, 7)","[(132, 198), (175, 6)]",11 - M,00 - M
,2.0,"(6, 7)","[(127, 15), (175, 6)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(81, 16), (128, 249), (99, 89)]",001 - I,110 - I
,3.0,"(0, 2, 5)","[(81, 16), (99, 89), (107, 92)]",011 - I,100 - I
,3.0,"(0, 2, 6)","[(81, 16), (99, 89), (127, 15)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(81, 16), (127, 15), (175, 6)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(128, 249), (99, 89), (132, 198)]",011 - I,100 - I
,3.0,"(1, 3, 4)","[(128, 249), (132, 198), (124, 154)]",010 - I,101 - I
,3.0,"(1, 3, 7)","[(128, 249), (132, 198), (175, 6)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(132, 198), (127, 15), (175, 6)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(124, 154), (127, 15), (175, 6)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(107, 92), (127, 15), (175, 6)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(81, 16), (128, 249), (99, 89), (132, 198)]",0011 - B,1100 - B
,4.0,"(0, 1, 2, 5)","[(81, 16), (128, 249), (99, 89), (107, 92)]",0011 - B,1100 - B
,4.0,"(0, 2, 4, 5)","[(81, 16), (99, 89), (124, 154), (107, 92)]",0101 - B,1010 - B
,4.0,"(0, 2, 5, 6)","[(81, 16), (99, 89), (107, 92), (127, 15)]",0110 - B,1001 - B
,4.0,"(0, 2, 6, 7)","[(81, 16), (99, 89), (127, 15), (175, 6)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(81, 16), (107, 92), (127, 15), (175, 6)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
