PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(167, 232)",2.0,"(0, 1)","[(167, 232), (248, 241)]",01 - B,10 - B
"(248, 241)",2.0,"(0, 3)","[(167, 232), (170, 210)]",01 - B,10 - B
"(187, 156)",2.0,"(0, 7)","[(167, 232), (7, 118)]",01 - B,10 - B
"(170, 210)",2.0,"(1, 2)","[(248, 241), (187, 156)]",10 - B,01 - B
"(107, 15)",2.0,"(1, 4)","[(248, 241), (107, 15)]",10 - B,01 - B
"(100, 62)",2.0,"(2, 4)","[(187, 156), (107, 15)]",00 - M,11 - M
"(69, 140)",2.0,"(4, 5)","[(107, 15), (100, 62)]",01 - B,10 - B
"(7, 118)",2.0,"(4, 7)","[(107, 15), (7, 118)]",01 - B,10 - B
,2.0,"(6, 7)","[(69, 140), (7, 118)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(167, 232), (248, 241), (187, 156)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(167, 232), (248, 241), (170, 210)]",011 - I,100 - I
,3.0,"(0, 3, 7)","[(167, 232), (170, 210), (7, 118)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(167, 232), (69, 140), (7, 118)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(248, 241), (187, 156), (170, 210)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(248, 241), (187, 156), (107, 15)]",100 - I,011 - I
,3.0,"(2, 4, 5)","[(187, 156), (107, 15), (100, 62)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(107, 15), (100, 62), (7, 118)]",011 - I,100 - I
,3.0,"(4, 6, 7)","[(107, 15), (69, 140), (7, 118)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(100, 62), (69, 140), (7, 118)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(167, 232), (248, 241), (187, 156), (170, 210)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(167, 232), (248, 241), (170, 210), (69, 140)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 7)","[(167, 232), (248, 241), (170, 210), (7, 118)]",0111 - I,1000 - I
,4.0,"(0, 3, 6, 7)","[(167, 232), (170, 210), (69, 140), (7, 118)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(167, 232), (100, 62), (69, 140), (7, 118)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
