PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(3, 19)",2.0,"(0, 1)","[(3, 19), (51, 237)]",01 - B,10 - B
"(51, 237)",2.0,"(0, 5)","[(3, 19), (42, 44)]",01 - B,10 - B
"(165, 224)",2.0,"(0, 7)","[(3, 19), (253, 71)]",01 - B,10 - B
"(154, 185)",2.0,"(1, 2)","[(51, 237), (165, 224)]",10 - B,01 - B
"(162, 150)",2.0,"(2, 3)","[(165, 224), (154, 185)]",01 - B,10 - B
"(42, 44)",2.0,"(2, 7)","[(165, 224), (253, 71)]",01 - B,10 - B
"(208, 119)",2.0,"(6, 7)","[(208, 119), (253, 71)]",01 - B,10 - B
"(253, 71)",3.0,"(0, 1, 2)","[(3, 19), (51, 237), (165, 224)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(3, 19), (51, 237), (42, 44)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(3, 19), (42, 44), (253, 71)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(3, 19), (208, 119), (253, 71)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(51, 237), (165, 224), (154, 185)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(165, 224), (154, 185), (208, 119)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(165, 224), (154, 185), (253, 71)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(165, 224), (208, 119), (253, 71)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(162, 150), (208, 119), (253, 71)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(42, 44), (208, 119), (253, 71)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(3, 19), (51, 237), (165, 224), (154, 185)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(3, 19), (51, 237), (165, 224), (42, 44)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(3, 19), (51, 237), (154, 185), (42, 44)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(3, 19), (51, 237), (162, 150), (42, 44)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(3, 19), (51, 237), (42, 44), (253, 71)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 7)","[(3, 19), (162, 150), (42, 44), (253, 71)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(3, 19), (42, 44), (208, 119), (253, 71)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
