PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(5, 66)",2.0,"(0, 1)","[(5, 66), (47, 161)]",01 - B,10 - B
"(47, 161)",2.0,"(0, 6)","[(5, 66), (213, 56)]",00 - M,11 - M
"(116, 212)",2.0,"(0, 7)","[(5, 66), (251, 44)]",01 - B,10 - B
"(98, 172)",2.0,"(1, 2)","[(47, 161), (116, 212)]",10 - B,01 - B
"(84, 149)",2.0,"(2, 3)","[(116, 212), (98, 172)]",00 - M,11 - M
"(155, 135)",2.0,"(2, 5)","[(116, 212), (155, 135)]",01 - B,10 - B
"(213, 56)",2.0,"(2, 7)","[(116, 212), (251, 44)]",01 - B,10 - B
"(251, 44)",2.0,"(6, 7)","[(213, 56), (251, 44)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(5, 66), (47, 161), (116, 212)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(5, 66), (47, 161), (84, 149)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(5, 66), (47, 161), (213, 56)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(5, 66), (213, 56), (251, 44)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(47, 161), (116, 212), (98, 172)]",100 - I,011 - I
,3.0,"(2, 3, 5)","[(116, 212), (98, 172), (155, 135)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(116, 212), (155, 135), (251, 44)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(116, 212), (213, 56), (251, 44)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(155, 135), (213, 56), (251, 44)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(5, 66), (47, 161), (116, 212), (98, 172)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(5, 66), (47, 161), (116, 212), (84, 149)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(5, 66), (47, 161), (98, 172), (84, 149)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(5, 66), (47, 161), (84, 149), (213, 56)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(5, 66), (47, 161), (213, 56), (251, 44)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(5, 66), (84, 149), (213, 56), (251, 44)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(5, 66), (155, 135), (213, 56), (251, 44)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
