PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(69, 185)",2.0,"(0, 1)","[(69, 185), (226, 207)]",01 - B,10 - B
"(226, 207)",2.0,"(0, 4)","[(69, 185), (87, 155)]",01 - B,10 - B
"(158, 161)",2.0,"(0, 7)","[(69, 185), (30, 49)]",01 - B,10 - B
"(107, 133)",2.0,"(1, 2)","[(226, 207), (158, 161)]",10 - B,01 - B
"(87, 155)",2.0,"(1, 7)","[(226, 207), (30, 49)]",11 - M,00 - M
"(92, 132)",2.0,"(2, 7)","[(158, 161), (30, 49)]",01 - B,10 - B
"(86, 138)",2.0,"(3, 7)","[(107, 133), (30, 49)]",01 - B,10 - B
"(30, 49)",2.0,"(5, 7)","[(92, 132), (30, 49)]",11 - M,00 - M
,2.0,"(6, 7)","[(86, 138), (30, 49)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(69, 185), (226, 207), (158, 161)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(69, 185), (226, 207), (87, 155)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(69, 185), (87, 155), (86, 138)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(69, 185), (87, 155), (30, 49)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(69, 185), (86, 138), (30, 49)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(226, 207), (158, 161), (107, 133)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(226, 207), (158, 161), (30, 49)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(158, 161), (107, 133), (30, 49)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(107, 133), (92, 132), (30, 49)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(92, 132), (86, 138), (30, 49)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(69, 185), (226, 207), (158, 161), (107, 133)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(69, 185), (226, 207), (158, 161), (87, 155)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(69, 185), (226, 207), (87, 155), (86, 138)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(69, 185), (87, 155), (92, 132), (86, 138)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(69, 185), (87, 155), (86, 138), (30, 49)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(69, 185), (92, 132), (86, 138), (30, 49)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
