PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(16, 243)",2.0,"(0, 1)","[(16, 243), (46, 246)]",01 - B,10 - B
"(46, 246)",2.0,"(0, 5)","[(16, 243), (44, 222)]",01 - B,10 - B
"(239, 208)",2.0,"(0, 7)","[(16, 243), (163, 10)]",01 - B,10 - B
"(166, 164)",2.0,"(1, 2)","[(46, 246), (239, 208)]",10 - B,01 - B
"(64, 215)",2.0,"(2, 3)","[(239, 208), (166, 164)]",01 - B,10 - B
"(44, 222)",2.0,"(2, 6)","[(239, 208), (172, 76)]",00 - M,11 - M
"(172, 76)",2.0,"(2, 7)","[(239, 208), (163, 10)]",01 - B,10 - B
"(163, 10)",2.0,"(6, 7)","[(172, 76), (163, 10)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(16, 243), (46, 246), (239, 208)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(16, 243), (46, 246), (44, 222)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(16, 243), (44, 222), (163, 10)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(16, 243), (172, 76), (163, 10)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(46, 246), (239, 208), (166, 164)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(239, 208), (166, 164), (172, 76)]",010 - I,101 - I
,3.0,"(2, 6, 7)","[(239, 208), (172, 76), (163, 10)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(166, 164), (172, 76), (163, 10)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(44, 222), (172, 76), (163, 10)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(16, 243), (46, 246), (239, 208), (166, 164)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(16, 243), (46, 246), (239, 208), (64, 215)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(16, 243), (46, 246), (239, 208), (44, 222)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(16, 243), (46, 246), (64, 215), (44, 222)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(16, 243), (46, 246), (44, 222), (163, 10)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 7)","[(16, 243), (64, 215), (44, 222), (163, 10)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(16, 243), (44, 222), (172, 76), (163, 10)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
