PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(56, 254)",2.0,"(0, 1)","[(56, 254), (255, 33)]",01 - B,10 - B
"(255, 33)",2.0,"(0, 3)","[(56, 254), (152, 137)]",01 - B,10 - B
"(241, 35)",2.0,"(0, 6)","[(56, 254), (54, 228)]",01 - B,10 - B
"(152, 137)",2.0,"(0, 7)","[(56, 254), (1, 2)]",00 - M,11 - M
"(165, 117)",2.0,"(1, 2)","[(255, 33), (241, 35)]",10 - B,01 - B
"(71, 15)",2.0,"(1, 7)","[(255, 33), (1, 2)]",10 - B,01 - B
"(54, 228)",2.0,"(5, 7)","[(71, 15), (1, 2)]",10 - B,01 - B
"(1, 2)",2.0,"(6, 7)","[(54, 228), (1, 2)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(56, 254), (255, 33), (241, 35)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(56, 254), (255, 33), (152, 137)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(56, 254), (152, 137), (54, 228)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(56, 254), (54, 228), (1, 2)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(255, 33), (241, 35), (152, 137)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(255, 33), (241, 35), (165, 117)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(255, 33), (241, 35), (71, 15)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(255, 33), (241, 35), (1, 2)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(255, 33), (71, 15), (1, 2)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(241, 35), (71, 15), (1, 2)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(71, 15), (54, 228), (1, 2)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(56, 254), (255, 33), (241, 35), (152, 137)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(56, 254), (255, 33), (152, 137), (165, 117)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(56, 254), (255, 33), (152, 137), (54, 228)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 6)","[(56, 254), (152, 137), (165, 117), (54, 228)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(56, 254), (152, 137), (54, 228), (1, 2)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(56, 254), (71, 15), (54, 228), (1, 2)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
