PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(24, 193)",2.0,"(0, 1)","[(24, 193), (71, 220)]",01 - B,10 - B
"(71, 220)",2.0,"(0, 6)","[(24, 193), (89, 120)]",01 - B,10 - B
"(133, 225)",2.0,"(0, 7)","[(24, 193), (135, 31)]",00 - M,11 - M
"(231, 166)",2.0,"(1, 2)","[(71, 220), (133, 225)]",10 - B,01 - B
"(117, 165)",2.0,"(2, 3)","[(133, 225), (231, 166)]",01 - B,10 - B
"(150, 96)",2.0,"(3, 5)","[(231, 166), (150, 96)]",11 - M,00 - M
"(89, 120)",2.0,"(3, 7)","[(231, 166), (135, 31)]",10 - B,01 - B
"(135, 31)",2.0,"(5, 7)","[(150, 96), (135, 31)]",10 - B,01 - B
,2.0,"(6, 7)","[(89, 120), (135, 31)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(24, 193), (71, 220), (133, 225)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(24, 193), (71, 220), (89, 120)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(24, 193), (89, 120), (135, 31)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(71, 220), (133, 225), (231, 166)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(133, 225), (231, 166), (117, 165)]",010 - I,101 - I
,3.0,"(2, 3, 5)","[(133, 225), (231, 166), (150, 96)]",011 - I,100 - I
,3.0,"(3, 5, 7)","[(231, 166), (150, 96), (135, 31)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(150, 96), (89, 120), (135, 31)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(24, 193), (71, 220), (133, 225), (231, 166)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(24, 193), (71, 220), (133, 225), (117, 165)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 6)","[(24, 193), (71, 220), (133, 225), (89, 120)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(24, 193), (71, 220), (117, 165), (89, 120)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(24, 193), (71, 220), (89, 120), (135, 31)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(24, 193), (150, 96), (89, 120), (135, 31)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
