PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(19, 131)",2.0,"(0, 1)","[(19, 131), (226, 203)]",01 - B,10 - B
"(226, 203)",2.0,"(0, 4)","[(19, 131), (61, 92)]",00 - M,11 - M
"(237, 90)",2.0,"(0, 7)","[(19, 131), (20, 53)]",01 - B,10 - B
"(121, 99)",2.0,"(1, 2)","[(226, 203), (237, 90)]",10 - B,01 - B
"(61, 92)",2.0,"(2, 3)","[(237, 90), (121, 99)]",01 - B,10 - B
"(67, 80)",2.0,"(2, 6)","[(237, 90), (59, 67)]",00 - M,11 - M
"(59, 67)",2.0,"(2, 7)","[(237, 90), (20, 53)]",01 - B,10 - B
"(20, 53)",2.0,"(6, 7)","[(59, 67), (20, 53)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(19, 131), (226, 203), (237, 90)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(19, 131), (226, 203), (121, 99)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(19, 131), (226, 203), (61, 92)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(19, 131), (61, 92), (20, 53)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(19, 131), (59, 67), (20, 53)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(226, 203), (237, 90), (121, 99)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(237, 90), (121, 99), (59, 67)]",010 - I,101 - I
,3.0,"(2, 6, 7)","[(237, 90), (59, 67), (20, 53)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(67, 80), (59, 67), (20, 53)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(19, 131), (226, 203), (237, 90), (121, 99)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(19, 131), (226, 203), (121, 99), (61, 92)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(19, 131), (226, 203), (61, 92), (67, 80)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 7)","[(19, 131), (226, 203), (61, 92), (20, 53)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(19, 131), (61, 92), (67, 80), (20, 53)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(19, 131), (61, 92), (59, 67), (20, 53)]",0001 - I,1110 - I
,4.0,"(0, 5, 6, 7)","[(19, 131), (67, 80), (59, 67), (20, 53)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
