PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(1, 23)",2.0,"(0, 1)","[(1, 23), (23, 236)]",01 - B,10 - B
"(23, 236)",2.0,"(0, 3)","[(1, 23), (41, 83)]",01 - B,10 - B
"(95, 211)",2.0,"(0, 7)","[(1, 23), (254, 108)]",01 - B,10 - B
"(41, 83)",2.0,"(1, 2)","[(23, 236), (95, 211)]",10 - B,01 - B
"(169, 196)",2.0,"(1, 4)","[(23, 236), (169, 196)]",10 - B,01 - B
"(183, 162)",2.0,"(2, 4)","[(95, 211), (169, 196)]",00 - M,11 - M
"(215, 114)",2.0,"(4, 5)","[(169, 196), (183, 162)]",01 - B,10 - B
"(254, 108)",2.0,"(4, 7)","[(169, 196), (254, 108)]",01 - B,10 - B
,2.0,"(6, 7)","[(215, 114), (254, 108)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(1, 23), (23, 236), (95, 211)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(1, 23), (23, 236), (41, 83)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(1, 23), (41, 83), (215, 114)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(1, 23), (41, 83), (254, 108)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(1, 23), (215, 114), (254, 108)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(23, 236), (95, 211), (41, 83)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(23, 236), (95, 211), (169, 196)]",100 - I,011 - I
,3.0,"(2, 4, 5)","[(95, 211), (169, 196), (183, 162)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(169, 196), (183, 162), (254, 108)]",011 - I,100 - I
,3.0,"(4, 6, 7)","[(169, 196), (215, 114), (254, 108)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(183, 162), (215, 114), (254, 108)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(1, 23), (23, 236), (95, 211), (41, 83)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(1, 23), (23, 236), (41, 83), (215, 114)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(1, 23), (41, 83), (215, 114), (254, 108)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(1, 23), (183, 162), (215, 114), (254, 108)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
