PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(17, 224)",2.0,"(0, 1)","[(17, 224), (74, 240)]",01 - B,10 - B
"(74, 240)",2.0,"(0, 6)","[(17, 224), (25, 180)]",00 - M,11 - M
"(239, 135)",2.0,"(0, 7)","[(17, 224), (22, 16)]",01 - B,10 - B
"(103, 187)",2.0,"(1, 2)","[(74, 240), (239, 135)]",10 - B,01 - B
"(96, 179)",2.0,"(2, 3)","[(239, 135), (103, 187)]",01 - B,10 - B
"(75, 182)",2.0,"(2, 7)","[(239, 135), (22, 16)]",01 - B,10 - B
"(25, 180)",2.0,"(6, 7)","[(25, 180), (22, 16)]",01 - B,10 - B
"(22, 16)",3.0,"(0, 1, 2)","[(17, 224), (74, 240), (239, 135)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(17, 224), (74, 240), (103, 187)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(17, 224), (74, 240), (25, 180)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(17, 224), (25, 180), (22, 16)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(74, 240), (239, 135), (103, 187)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(239, 135), (103, 187), (96, 179)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(239, 135), (103, 187), (22, 16)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(239, 135), (96, 179), (22, 16)]",001 - I,110 - I
,3.0,"(2, 6, 7)","[(239, 135), (25, 180), (22, 16)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(75, 182), (25, 180), (22, 16)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(17, 224), (74, 240), (239, 135), (103, 187)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(17, 224), (74, 240), (103, 187), (96, 179)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(17, 224), (74, 240), (103, 187), (75, 182)]",0111 - I,1000 - I
,4.0,"(0, 1, 3, 6)","[(17, 224), (74, 240), (103, 187), (25, 180)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(17, 224), (74, 240), (75, 182), (25, 180)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(17, 224), (74, 240), (25, 180), (22, 16)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(17, 224), (75, 182), (25, 180), (22, 16)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
