PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001110,10110001
"(244, 154)",2.0,"(0, 1)","[(244, 154), (3, 100)]",01 - B,10 - B
"(3, 100)",2.0,"(0, 4)","[(244, 154), (179, 148)]",01 - B,10 - B
"(58, 122)",2.0,"(0, 6)","[(244, 154), (152, 151)]",01 - B,10 - B
"(118, 137)",2.0,"(0, 7)","[(244, 154), (36, 153)]",00 - M,11 - M
"(179, 148)",2.0,"(1, 2)","[(3, 100), (58, 122)]",10 - B,01 - B
"(94, 145)",2.0,"(1, 7)","[(3, 100), (36, 153)]",10 - B,01 - B
"(152, 151)",2.0,"(5, 7)","[(94, 145), (36, 153)]",10 - B,01 - B
"(36, 153)",2.0,"(6, 7)","[(152, 151), (36, 153)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(244, 154), (3, 100), (58, 122)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(244, 154), (3, 100), (179, 148)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(244, 154), (118, 137), (179, 148)]",001 - I,110 - I
,3.0,"(0, 4, 6)","[(244, 154), (179, 148), (152, 151)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(244, 154), (152, 151), (36, 153)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(3, 100), (58, 122), (118, 137)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(3, 100), (58, 122), (36, 153)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(3, 100), (94, 145), (36, 153)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(58, 122), (94, 145), (36, 153)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(94, 145), (152, 151), (36, 153)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(244, 154), (3, 100), (58, 122), (118, 137)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(244, 154), (3, 100), (58, 122), (179, 148)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(244, 154), (3, 100), (118, 137), (179, 148)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(244, 154), (118, 137), (179, 148), (152, 151)]",0011 - B,1100 - B
,4.0,"(0, 4, 5, 6)","[(244, 154), (179, 148), (94, 145), (152, 151)]",0111 - I,1000 - I
,4.0,"(0, 4, 6, 7)","[(244, 154), (179, 148), (152, 151), (36, 153)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(244, 154), (94, 145), (152, 151), (36, 153)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
