PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(89, 34)",2.0,"(0, 1)","[(89, 34), (40, 215)]",01 - B,10 - B
"(40, 215)",2.0,"(0, 4)","[(89, 34), (91, 144)]",00 - M,11 - M
"(77, 210)",2.0,"(0, 5)","[(89, 34), (109, 128)]",01 - B,10 - B
"(81, 222)",2.0,"(0, 7)","[(89, 34), (216, 67)]",01 - B,10 - B
"(91, 144)",2.0,"(1, 2)","[(40, 215), (77, 210)]",11 - M,00 - M
"(109, 128)",2.0,"(1, 3)","[(40, 215), (81, 222)]",10 - B,01 - B
"(129, 147)",2.0,"(2, 3)","[(77, 210), (81, 222)]",10 - B,01 - B
"(216, 67)",2.0,"(3, 7)","[(81, 222), (216, 67)]",01 - B,10 - B
,2.0,"(6, 7)","[(129, 147), (216, 67)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(89, 34), (40, 215), (77, 210)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(89, 34), (40, 215), (91, 144)]",010 - I,101 - I
,3.0,"(0, 4, 5)","[(89, 34), (91, 144), (109, 128)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(89, 34), (109, 128), (216, 67)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(89, 34), (129, 147), (216, 67)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(40, 215), (77, 210), (81, 222)]",110 - I,001 - I
,3.0,"(2, 3, 6)","[(77, 210), (81, 222), (129, 147)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(77, 210), (81, 222), (216, 67)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(81, 222), (129, 147), (216, 67)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(109, 128), (129, 147), (216, 67)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(89, 34), (40, 215), (77, 210), (81, 222)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(89, 34), (40, 215), (77, 210), (91, 144)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(89, 34), (40, 215), (91, 144), (109, 128)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(89, 34), (91, 144), (109, 128), (216, 67)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(89, 34), (109, 128), (129, 147), (216, 67)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
