PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(241, 139)",2.0,"(0, 1)","[(241, 139), (74, 40)]",01 - B,10 - B
"(74, 40)",2.0,"(0, 5)","[(241, 139), (90, 77)]",01 - B,10 - B
"(15, 19)",2.0,"(0, 6)","[(241, 139), (113, 216)]",00 - M,11 - M
"(28, 38)",2.0,"(0, 7)","[(241, 139), (109, 236)]",01 - B,10 - B
"(43, 51)",2.0,"(1, 2)","[(74, 40), (15, 19)]",10 - B,01 - B
"(90, 77)",2.0,"(2, 3)","[(15, 19), (28, 38)]",01 - B,10 - B
"(113, 216)",2.0,"(2, 7)","[(15, 19), (109, 236)]",01 - B,10 - B
"(109, 236)",2.0,"(6, 7)","[(113, 216), (109, 236)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(241, 139), (74, 40), (15, 19)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(241, 139), (74, 40), (90, 77)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(241, 139), (90, 77), (113, 216)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(241, 139), (113, 216), (109, 236)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(74, 40), (15, 19), (28, 38)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(15, 19), (28, 38), (43, 51)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(15, 19), (28, 38), (109, 236)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(15, 19), (113, 216), (109, 236)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(28, 38), (113, 216), (109, 236)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(43, 51), (113, 216), (109, 236)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(90, 77), (113, 216), (109, 236)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(241, 139), (74, 40), (15, 19), (28, 38)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(241, 139), (74, 40), (15, 19), (90, 77)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(241, 139), (74, 40), (43, 51), (90, 77)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(241, 139), (74, 40), (90, 77), (113, 216)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(241, 139), (90, 77), (113, 216), (109, 236)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
