PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(17, 55)",2.0,"(0, 1)","[(17, 55), (19, 65)]",01 - B,10 - B
"(19, 65)",2.0,"(0, 7)","[(17, 55), (238, 18)]",01 - B,10 - B
"(174, 237)",2.0,"(1, 2)","[(19, 65), (174, 237)]",10 - B,01 - B
"(150, 203)",2.0,"(2, 3)","[(174, 237), (150, 203)]",01 - B,10 - B
"(157, 175)",2.0,"(2, 7)","[(174, 237), (238, 18)]",01 - B,10 - B
"(152, 142)",2.0,"(6, 7)","[(148, 60), (238, 18)]",01 - B,10 - B
"(148, 60)",3.0,"(0, 1, 2)","[(17, 55), (19, 65), (174, 237)]",010 - I,101 - I
"(238, 18)",3.0,"(0, 1, 3)","[(17, 55), (19, 65), (150, 203)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(17, 55), (19, 65), (148, 60)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(17, 55), (19, 65), (238, 18)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(17, 55), (148, 60), (238, 18)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(19, 65), (174, 237), (150, 203)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(174, 237), (150, 203), (157, 175)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(174, 237), (150, 203), (238, 18)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(174, 237), (157, 175), (238, 18)]",001 - I,110 - I
,3.0,"(2, 6, 7)","[(174, 237), (148, 60), (238, 18)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(152, 142), (148, 60), (238, 18)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(17, 55), (19, 65), (174, 237), (150, 203)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(17, 55), (19, 65), (150, 203), (157, 175)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(17, 55), (19, 65), (150, 203), (152, 142)]",0111 - I,1000 - I
,4.0,"(0, 1, 3, 6)","[(17, 55), (19, 65), (150, 203), (148, 60)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 6)","[(17, 55), (19, 65), (152, 142), (148, 60)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(17, 55), (19, 65), (148, 60), (238, 18)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(17, 55), (152, 142), (148, 60), (238, 18)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
