PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(177, 49)",2.0,"(0, 1)","[(177, 49), (6, 36)]",01 - B,10 - B
"(6, 36)",2.0,"(0, 6)","[(177, 49), (195, 115)]",01 - B,10 - B
"(65, 106)",2.0,"(0, 7)","[(177, 49), (249, 216)]",01 - B,10 - B
"(125, 220)",2.0,"(1, 2)","[(6, 36), (65, 106)]",10 - B,01 - B
"(185, 145)",2.0,"(1, 3)","[(6, 36), (125, 220)]",11 - M,00 - M
"(203, 209)",2.0,"(2, 3)","[(65, 106), (125, 220)]",01 - B,10 - B
"(195, 115)",2.0,"(3, 5)","[(125, 220), (203, 209)]",10 - B,01 - B
"(249, 216)",2.0,"(3, 7)","[(125, 220), (249, 216)]",11 - M,00 - M
,2.0,"(5, 7)","[(203, 209), (249, 216)]",01 - B,10 - B
,2.0,"(6, 7)","[(195, 115), (249, 216)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(177, 49), (6, 36), (65, 106)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(177, 49), (6, 36), (195, 115)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(177, 49), (185, 145), (195, 115)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(177, 49), (195, 115), (249, 216)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(6, 36), (65, 106), (125, 220)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(65, 106), (125, 220), (203, 209)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(125, 220), (203, 209), (249, 216)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(185, 145), (203, 209), (249, 216)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(203, 209), (195, 115), (249, 216)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(177, 49), (6, 36), (65, 106), (125, 220)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(177, 49), (6, 36), (65, 106), (195, 115)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(177, 49), (6, 36), (185, 145), (195, 115)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(177, 49), (185, 145), (195, 115), (249, 216)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(177, 49), (203, 209), (195, 115), (249, 216)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
