PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(254, 231)",2.0,"(0, 1)","[(254, 231), (242, 180)]",01 - B,10 - B
"(242, 180)",2.0,"(0, 4)","[(254, 231), (200, 167)]",01 - B,10 - B
"(186, 137)",2.0,"(0, 7)","[(254, 231), (2, 75)]",01 - B,10 - B
"(96, 25)",2.0,"(1, 2)","[(242, 180), (186, 137)]",10 - B,01 - B
"(200, 167)",2.0,"(1, 3)","[(242, 180), (96, 25)]",10 - B,01 - B
"(93, 56)",2.0,"(3, 5)","[(96, 25), (93, 56)]",01 - B,10 - B
"(79, 104)",2.0,"(3, 7)","[(96, 25), (2, 75)]",01 - B,10 - B
"(2, 75)",2.0,"(6, 7)","[(79, 104), (2, 75)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(254, 231), (242, 180), (186, 137)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(254, 231), (242, 180), (200, 167)]",011 - I,100 - I
,3.0,"(0, 4, 7)","[(254, 231), (200, 167), (2, 75)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(254, 231), (79, 104), (2, 75)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(242, 180), (186, 137), (96, 25)]",100 - I,011 - I
,3.0,"(1, 3, 5)","[(242, 180), (96, 25), (93, 56)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(186, 137), (96, 25), (93, 56)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(96, 25), (93, 56), (2, 75)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(96, 25), (79, 104), (2, 75)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(93, 56), (79, 104), (2, 75)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(254, 231), (242, 180), (186, 137), (96, 25)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(254, 231), (242, 180), (186, 137), (200, 167)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(254, 231), (242, 180), (200, 167), (79, 104)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 7)","[(254, 231), (242, 180), (200, 167), (2, 75)]",0111 - I,1000 - I
,4.0,"(0, 4, 6, 7)","[(254, 231), (200, 167), (79, 104), (2, 75)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(254, 231), (93, 56), (79, 104), (2, 75)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
