PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(65, 33)",2.0,"(0, 1)","[(65, 33), (48, 88)]",01 - B,10 - B
"(48, 88)",2.0,"(0, 7)","[(65, 33), (249, 133)]",01 - B,10 - B
"(234, 222)",2.0,"(1, 2)","[(48, 88), (234, 222)]",10 - B,01 - B
"(214, 187)",2.0,"(2, 3)","[(234, 222), (214, 187)]",01 - B,10 - B
"(213, 180)",2.0,"(2, 5)","[(234, 222), (231, 194)]",00 - M,11 - M
"(231, 194)",2.0,"(2, 7)","[(234, 222), (249, 133)]",01 - B,10 - B
"(154, 115)",2.0,"(5, 7)","[(231, 194), (249, 133)]",01 - B,10 - B
"(249, 133)",2.0,"(6, 7)","[(154, 115), (249, 133)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(65, 33), (48, 88), (234, 222)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(65, 33), (48, 88), (154, 115)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(65, 33), (48, 88), (249, 133)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(65, 33), (154, 115), (249, 133)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(48, 88), (234, 222), (214, 187)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(234, 222), (214, 187), (231, 194)]",010 - I,101 - I
,3.0,"(2, 5, 7)","[(234, 222), (231, 194), (249, 133)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(213, 180), (231, 194), (249, 133)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(231, 194), (154, 115), (249, 133)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(65, 33), (48, 88), (234, 222), (214, 187)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(65, 33), (48, 88), (234, 222), (154, 115)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 6)","[(65, 33), (48, 88), (214, 187), (154, 115)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(65, 33), (48, 88), (213, 180), (154, 115)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(65, 33), (48, 88), (154, 115), (249, 133)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(65, 33), (213, 180), (154, 115), (249, 133)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(65, 33), (231, 194), (154, 115), (249, 133)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
