PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(137, 147)",2.0,"(0, 1)","[(137, 147), (161, 146)]",01 - B,10 - B
"(161, 146)",2.0,"(0, 6)","[(137, 147), (125, 140)]",01 - B,10 - B
"(242, 116)",2.0,"(0, 7)","[(137, 147), (14, 109)]",00 - M,11 - M
"(185, 117)",2.0,"(1, 2)","[(161, 146), (242, 116)]",10 - B,01 - B
"(126, 128)",2.0,"(2, 3)","[(242, 116), (185, 117)]",01 - B,10 - B
"(110, 123)",2.0,"(2, 7)","[(242, 116), (14, 109)]",00 - M,11 - M
"(125, 140)",2.0,"(3, 7)","[(185, 117), (14, 109)]",10 - B,01 - B
"(14, 109)",2.0,"(5, 7)","[(110, 123), (14, 109)]",10 - B,01 - B
,2.0,"(6, 7)","[(125, 140), (14, 109)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(137, 147), (161, 146), (242, 116)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(137, 147), (161, 146), (125, 140)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(137, 147), (125, 140), (14, 109)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(161, 146), (242, 116), (185, 117)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(242, 116), (185, 117), (126, 128)]",010 - I,101 - I
,3.0,"(2, 3, 5)","[(242, 116), (185, 117), (110, 123)]",011 - I,100 - I
,3.0,"(2, 3, 7)","[(242, 116), (185, 117), (14, 109)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(185, 117), (110, 123), (14, 109)]",110 - I,001 - I
,3.0,"(4, 5, 7)","[(126, 128), (110, 123), (14, 109)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(110, 123), (125, 140), (14, 109)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(137, 147), (161, 146), (242, 116), (185, 117)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(137, 147), (161, 146), (242, 116), (125, 140)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(137, 147), (161, 146), (126, 128), (125, 140)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(137, 147), (161, 146), (125, 140), (14, 109)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(137, 147), (110, 123), (125, 140), (14, 109)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
