PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001011,10110100
"(52, 24)",2.0,"(0, 1)","[(52, 24), (149, 232)]",01 - B,10 - B
"(149, 232)",2.0,"(0, 4)","[(52, 24), (121, 68)]",01 - B,10 - B
"(160, 170)",2.0,"(0, 6)","[(52, 24), (134, 65)]",01 - B,10 - B
"(130, 77)",2.0,"(0, 7)","[(52, 24), (203, 94)]",01 - B,10 - B
"(121, 68)",2.0,"(1, 2)","[(149, 232), (160, 170)]",10 - B,01 - B
"(144, 73)",2.0,"(1, 7)","[(149, 232), (203, 94)]",11 - M,00 - M
"(134, 65)",2.0,"(2, 7)","[(160, 170), (203, 94)]",01 - B,10 - B
"(203, 94)",2.0,"(5, 7)","[(144, 73), (203, 94)]",01 - B,10 - B
,2.0,"(6, 7)","[(134, 65), (203, 94)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(52, 24), (149, 232), (160, 170)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(52, 24), (149, 232), (121, 68)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(52, 24), (130, 77), (121, 68)]",001 - I,110 - I
,3.0,"(0, 4, 6)","[(52, 24), (121, 68), (134, 65)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(52, 24), (144, 73), (134, 65)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(52, 24), (134, 65), (203, 94)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(149, 232), (160, 170), (130, 77)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(149, 232), (160, 170), (203, 94)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(160, 170), (144, 73), (203, 94)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(144, 73), (134, 65), (203, 94)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(52, 24), (149, 232), (160, 170), (130, 77)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(52, 24), (149, 232), (160, 170), (121, 68)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(52, 24), (149, 232), (130, 77), (121, 68)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 6)","[(52, 24), (130, 77), (121, 68), (134, 65)]",0011 - B,1100 - B
,4.0,"(0, 4, 5, 6)","[(52, 24), (121, 68), (144, 73), (134, 65)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(52, 24), (144, 73), (134, 65), (203, 94)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
