PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(154, 218)",2.0,"(0, 1)","[(154, 218), (236, 182)]",01 - B,10 - B
"(236, 182)",2.0,"(0, 7)","[(154, 218), (19, 205)]",01 - B,10 - B
"(75, 38)",2.0,"(1, 2)","[(236, 182), (75, 38)]",10 - B,01 - B
"(94, 101)",2.0,"(2, 3)","[(75, 38), (94, 101)]",01 - B,10 - B
"(88, 180)",2.0,"(2, 5)","[(75, 38), (40, 157)]",00 - M,11 - M
"(40, 157)",2.0,"(2, 7)","[(75, 38), (19, 205)]",01 - B,10 - B
"(93, 188)",2.0,"(5, 7)","[(40, 157), (19, 205)]",01 - B,10 - B
"(19, 205)",2.0,"(6, 7)","[(93, 188), (19, 205)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(154, 218), (236, 182), (75, 38)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(154, 218), (236, 182), (94, 101)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(154, 218), (236, 182), (93, 188)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(154, 218), (236, 182), (19, 205)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(154, 218), (93, 188), (19, 205)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(236, 182), (75, 38), (94, 101)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(75, 38), (94, 101), (40, 157)]",010 - I,101 - I
,3.0,"(2, 5, 7)","[(75, 38), (40, 157), (19, 205)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(88, 180), (40, 157), (19, 205)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(40, 157), (93, 188), (19, 205)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(154, 218), (236, 182), (75, 38), (94, 101)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(154, 218), (236, 182), (94, 101), (93, 188)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(154, 218), (236, 182), (88, 180), (93, 188)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(154, 218), (236, 182), (93, 188), (19, 205)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(154, 218), (88, 180), (93, 188), (19, 205)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(154, 218), (40, 157), (93, 188), (19, 205)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
