PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(216, 250)",2.0,"(0, 1)","[(216, 250), (40, 5)]",01 - B,10 - B
"(40, 5)",2.0,"(0, 3)","[(216, 250), (196, 237)]",01 - B,10 - B
"(96, 129)",2.0,"(0, 4)","[(216, 250), (187, 240)]",00 - M,11 - M
"(196, 237)",2.0,"(0, 7)","[(216, 250), (80, 241)]",01 - B,10 - B
"(187, 240)",2.0,"(1, 2)","[(40, 5), (96, 129)]",10 - B,01 - B
"(81, 216)",2.0,"(1, 5)","[(40, 5), (81, 216)]",10 - B,01 - B
"(151, 236)",2.0,"(1, 7)","[(40, 5), (80, 241)]",11 - M,00 - M
"(80, 241)",2.0,"(5, 7)","[(81, 216), (80, 241)]",01 - B,10 - B
,2.0,"(6, 7)","[(151, 236), (80, 241)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(216, 250), (40, 5), (96, 129)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(216, 250), (40, 5), (196, 237)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(216, 250), (196, 237), (187, 240)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(216, 250), (187, 240), (80, 241)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(216, 250), (151, 236), (80, 241)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(40, 5), (96, 129), (196, 237)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(40, 5), (96, 129), (81, 216)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(40, 5), (81, 216), (80, 241)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(96, 129), (81, 216), (80, 241)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(81, 216), (151, 236), (80, 241)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(216, 250), (40, 5), (96, 129), (196, 237)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(216, 250), (40, 5), (196, 237), (187, 240)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(216, 250), (196, 237), (187, 240), (151, 236)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 7)","[(216, 250), (196, 237), (187, 240), (80, 241)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(216, 250), (187, 240), (151, 236), (80, 241)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(216, 250), (81, 216), (151, 236), (80, 241)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
