PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(246, 120)",2.0,"(0, 1)","[(246, 120), (9, 28)]",01 - B,10 - B
"(9, 28)",2.0,"(0, 5)","[(246, 120), (171, 168)]",01 - B,10 - B
"(49, 114)",2.0,"(0, 7)","[(246, 120), (91, 234)]",01 - B,10 - B
"(123, 185)",2.0,"(1, 2)","[(9, 28), (49, 114)]",10 - B,01 - B
"(163, 167)",2.0,"(1, 7)","[(9, 28), (91, 234)]",11 - M,00 - M
"(171, 168)",2.0,"(2, 7)","[(49, 114), (91, 234)]",01 - B,10 - B
"(109, 213)",2.0,"(6, 7)","[(109, 213), (91, 234)]",01 - B,10 - B
"(91, 234)",3.0,"(0, 1, 2)","[(246, 120), (9, 28), (49, 114)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(246, 120), (9, 28), (171, 168)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(246, 120), (163, 167), (171, 168)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(246, 120), (171, 168), (91, 234)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(246, 120), (109, 213), (91, 234)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(9, 28), (49, 114), (123, 185)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(9, 28), (49, 114), (91, 234)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(49, 114), (109, 213), (91, 234)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(123, 185), (109, 213), (91, 234)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(171, 168), (109, 213), (91, 234)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(246, 120), (9, 28), (49, 114), (123, 185)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(246, 120), (9, 28), (49, 114), (163, 167)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(246, 120), (9, 28), (49, 114), (171, 168)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(246, 120), (9, 28), (163, 167), (171, 168)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(246, 120), (123, 185), (163, 167), (171, 168)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(246, 120), (163, 167), (171, 168), (109, 213)]",0010 - I,1101 - I
,4.0,"(0, 4, 5, 7)","[(246, 120), (163, 167), (171, 168), (91, 234)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(246, 120), (171, 168), (109, 213), (91, 234)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
