PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(243, 135)",2.0,"(0, 1)","[(243, 135), (37, 31)]",01 - B,10 - B
"(37, 31)",2.0,"(0, 3)","[(243, 135), (137, 144)]",01 - B,10 - B
"(32, 148)",2.0,"(0, 6)","[(243, 135), (143, 159)]",00 - M,11 - M
"(137, 144)",2.0,"(0, 7)","[(243, 135), (12, 224)]",01 - B,10 - B
"(108, 150)",2.0,"(1, 2)","[(37, 31), (32, 148)]",10 - B,01 - B
"(114, 154)",2.0,"(1, 7)","[(37, 31), (12, 224)]",11 - M,00 - M
"(143, 159)",2.0,"(2, 7)","[(32, 148), (12, 224)]",01 - B,10 - B
"(12, 224)",2.0,"(6, 7)","[(143, 159), (12, 224)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(243, 135), (37, 31), (32, 148)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(243, 135), (37, 31), (137, 144)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(243, 135), (137, 144), (143, 159)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(243, 135), (143, 159), (12, 224)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(37, 31), (32, 148), (137, 144)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(37, 31), (32, 148), (108, 150)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(37, 31), (32, 148), (12, 224)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(32, 148), (108, 150), (12, 224)]",001 - I,110 - I
,3.0,"(2, 5, 7)","[(32, 148), (114, 154), (12, 224)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(32, 148), (143, 159), (12, 224)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(114, 154), (143, 159), (12, 224)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(243, 135), (37, 31), (32, 148), (137, 144)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(243, 135), (37, 31), (137, 144), (108, 150)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(243, 135), (37, 31), (137, 144), (143, 159)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(243, 135), (137, 144), (114, 154), (143, 159)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(243, 135), (137, 144), (143, 159), (12, 224)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(243, 135), (114, 154), (143, 159), (12, 224)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
