PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(196, 238)",2.0,"(0, 1)","[(196, 238), (222, 149)]",01 - B,10 - B
"(222, 149)",2.0,"(0, 5)","[(196, 238), (140, 145)]",01 - B,10 - B
"(217, 128)",2.0,"(0, 6)","[(196, 238), (90, 122)]",00 - M,11 - M
"(193, 131)",2.0,"(0, 7)","[(196, 238), (34, 77)]",01 - B,10 - B
"(137, 121)",2.0,"(1, 2)","[(222, 149), (217, 128)]",10 - B,01 - B
"(140, 145)",2.0,"(2, 3)","[(217, 128), (193, 131)]",01 - B,10 - B
"(90, 122)",2.0,"(2, 7)","[(217, 128), (34, 77)]",01 - B,10 - B
"(34, 77)",2.0,"(4, 7)","[(137, 121), (34, 77)]",01 - B,10 - B
,2.0,"(6, 7)","[(90, 122), (34, 77)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(196, 238), (222, 149), (217, 128)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(196, 238), (222, 149), (140, 145)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(196, 238), (140, 145), (90, 122)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(196, 238), (90, 122), (34, 77)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(222, 149), (217, 128), (193, 131)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(217, 128), (193, 131), (34, 77)]",011 - I,100 - I
,3.0,"(2, 4, 7)","[(217, 128), (137, 121), (34, 77)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(137, 121), (90, 122), (34, 77)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(140, 145), (90, 122), (34, 77)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(196, 238), (222, 149), (217, 128), (193, 131)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(196, 238), (222, 149), (217, 128), (140, 145)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(196, 238), (222, 149), (193, 131), (140, 145)]",0111 - I,1000 - I
,4.0,"(0, 1, 5, 6)","[(196, 238), (222, 149), (140, 145), (90, 122)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(196, 238), (137, 121), (140, 145), (90, 122)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(196, 238), (140, 145), (90, 122), (34, 77)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
