PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(221, 231)",2.0,"(0, 1)","[(221, 231), (242, 162)]",01 - B,10 - B
"(242, 162)",2.0,"(0, 5)","[(221, 231), (191, 192)]",01 - B,10 - B
"(236, 145)",2.0,"(0, 7)","[(221, 231), (13, 24)]",01 - B,10 - B
"(234, 68)",2.0,"(1, 2)","[(242, 162), (236, 145)]",11 - M,00 - M
"(201, 175)",2.0,"(1, 3)","[(242, 162), (234, 68)]",10 - B,01 - B
"(191, 192)",2.0,"(2, 3)","[(236, 145), (234, 68)]",10 - B,01 - B
"(84, 74)",2.0,"(3, 7)","[(234, 68), (13, 24)]",01 - B,10 - B
"(13, 24)",2.0,"(6, 7)","[(84, 74), (13, 24)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(221, 231), (242, 162), (236, 145)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(221, 231), (242, 162), (191, 192)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(221, 231), (201, 175), (191, 192)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(221, 231), (191, 192), (13, 24)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(221, 231), (84, 74), (13, 24)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(242, 162), (236, 145), (234, 68)]",110 - I,001 - I
,3.0,"(2, 3, 7)","[(236, 145), (234, 68), (13, 24)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(234, 68), (84, 74), (13, 24)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(191, 192), (84, 74), (13, 24)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(221, 231), (242, 162), (236, 145), (234, 68)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(221, 231), (242, 162), (236, 145), (201, 175)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 5)","[(221, 231), (242, 162), (236, 145), (191, 192)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(221, 231), (242, 162), (201, 175), (191, 192)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(221, 231), (201, 175), (191, 192), (84, 74)]",0010 - I,1101 - I
,4.0,"(0, 4, 5, 7)","[(221, 231), (201, 175), (191, 192), (13, 24)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(221, 231), (191, 192), (84, 74), (13, 24)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
