PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(235, 96)",2.0,"(0, 1)","[(235, 96), (26, 21)]",01 - B,10 - B
"(26, 21)",2.0,"(0, 4)","[(235, 96), (71, 180)]",00 - M,11 - M
"(30, 193)",2.0,"(0, 5)","[(235, 96), (70, 184)]",01 - B,10 - B
"(66, 179)",2.0,"(0, 7)","[(235, 96), (8, 247)]",01 - B,10 - B
"(71, 180)",2.0,"(1, 2)","[(26, 21), (30, 193)]",10 - B,01 - B
"(70, 184)",2.0,"(1, 7)","[(26, 21), (8, 247)]",11 - M,00 - M
"(37, 207)",2.0,"(2, 7)","[(30, 193), (8, 247)]",01 - B,10 - B
"(8, 247)",2.0,"(6, 7)","[(37, 207), (8, 247)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(235, 96), (26, 21), (30, 193)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(235, 96), (26, 21), (66, 179)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(235, 96), (26, 21), (71, 180)]",010 - I,101 - I
,3.0,"(0, 4, 5)","[(235, 96), (71, 180), (70, 184)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(235, 96), (70, 184), (8, 247)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(235, 96), (37, 207), (8, 247)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(26, 21), (30, 193), (66, 179)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(26, 21), (30, 193), (37, 207)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(26, 21), (30, 193), (8, 247)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(30, 193), (37, 207), (8, 247)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(70, 184), (37, 207), (8, 247)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(235, 96), (26, 21), (30, 193), (66, 179)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(235, 96), (26, 21), (66, 179), (71, 180)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(235, 96), (26, 21), (71, 180), (70, 184)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(235, 96), (66, 179), (71, 180), (70, 184)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(235, 96), (71, 180), (70, 184), (8, 247)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(235, 96), (70, 184), (37, 207), (8, 247)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
