PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(200, 161)",2.0,"(0, 1)","[(200, 161), (179, 93)]",01 - B,10 - B
"(179, 93)",2.0,"(0, 6)","[(200, 161), (88, 119)]",01 - B,10 - B
"(48, 44)",2.0,"(0, 7)","[(200, 161), (9, 94)]",01 - B,10 - B
"(85, 78)",2.0,"(1, 2)","[(179, 93), (48, 44)]",10 - B,01 - B
"(105, 101)",2.0,"(2, 3)","[(48, 44), (85, 78)]",01 - B,10 - B
"(76, 109)",2.0,"(2, 7)","[(48, 44), (9, 94)]",01 - B,10 - B
"(88, 119)",2.0,"(5, 7)","[(76, 109), (9, 94)]",01 - B,10 - B
"(9, 94)",2.0,"(6, 7)","[(88, 119), (9, 94)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(200, 161), (179, 93), (48, 44)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(200, 161), (179, 93), (85, 78)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(200, 161), (179, 93), (105, 101)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(200, 161), (179, 93), (88, 119)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(200, 161), (76, 109), (88, 119)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(200, 161), (88, 119), (9, 94)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(179, 93), (48, 44), (85, 78)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(48, 44), (85, 78), (9, 94)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(48, 44), (76, 109), (9, 94)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(76, 109), (88, 119), (9, 94)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(200, 161), (179, 93), (48, 44), (85, 78)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(200, 161), (179, 93), (85, 78), (105, 101)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(200, 161), (179, 93), (105, 101), (88, 119)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(200, 161), (179, 93), (76, 109), (88, 119)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(200, 161), (105, 101), (76, 109), (88, 119)]",0001 - I,1110 - I
,4.0,"(0, 5, 6, 7)","[(200, 161), (76, 109), (88, 119), (9, 94)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
