PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(51, 133)",2.0,"(0, 1)","[(51, 133), (98, 149)]",01 - B,10 - B
"(98, 149)",2.0,"(0, 7)","[(51, 133), (74, 82)]",01 - B,10 - B
"(171, 155)",2.0,"(1, 2)","[(98, 149), (171, 155)]",10 - B,01 - B
"(202, 116)",2.0,"(2, 3)","[(171, 155), (202, 116)]",01 - B,10 - B
"(214, 87)",2.0,"(3, 4)","[(202, 116), (214, 87)]",10 - B,01 - B
"(212, 57)",2.0,"(4, 5)","[(214, 87), (212, 57)]",01 - B,10 - B
"(142, 77)",2.0,"(5, 6)","[(212, 57), (142, 77)]",10 - B,01 - B
"(74, 82)",2.0,"(5, 7)","[(212, 57), (74, 82)]",11 - M,00 - M
,2.0,"(6, 7)","[(142, 77), (74, 82)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(51, 133), (98, 149), (171, 155)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(51, 133), (98, 149), (74, 82)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(51, 133), (142, 77), (74, 82)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(98, 149), (171, 155), (202, 116)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(171, 155), (202, 116), (214, 87)]",010 - I,101 - I
,3.0,"(3, 4, 5)","[(202, 116), (214, 87), (212, 57)]",101 - I,010 - I
,3.0,"(4, 5, 6)","[(214, 87), (212, 57), (142, 77)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(212, 57), (142, 77), (74, 82)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(51, 133), (98, 149), (171, 155), (202, 116)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(51, 133), (98, 149), (171, 155), (74, 82)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(51, 133), (98, 149), (142, 77), (74, 82)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(51, 133), (212, 57), (142, 77), (74, 82)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
