PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(149, 247)",2.0,"(0, 1)","[(149, 247), (203, 11)]",01 - B,10 - B
"(203, 11)",2.0,"(0, 4)","[(149, 247), (145, 232)]",01 - B,10 - B
"(177, 69)",2.0,"(0, 7)","[(149, 247), (52, 160)]",01 - B,10 - B
"(170, 56)",2.0,"(1, 2)","[(203, 11), (177, 69)]",10 - B,01 - B
"(145, 232)",2.0,"(1, 3)","[(203, 11), (170, 56)]",10 - B,01 - B
"(133, 213)",2.0,"(1, 7)","[(203, 11), (52, 160)]",11 - M,00 - M
"(101, 195)",2.0,"(3, 7)","[(170, 56), (52, 160)]",01 - B,10 - B
"(52, 160)",2.0,"(6, 7)","[(101, 195), (52, 160)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(149, 247), (203, 11), (177, 69)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(149, 247), (203, 11), (145, 232)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(149, 247), (145, 232), (133, 213)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(149, 247), (145, 232), (101, 195)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(149, 247), (145, 232), (52, 160)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(149, 247), (101, 195), (52, 160)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(203, 11), (177, 69), (170, 56)]",100 - I,011 - I
,3.0,"(1, 3, 7)","[(203, 11), (170, 56), (52, 160)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(170, 56), (101, 195), (52, 160)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(133, 213), (101, 195), (52, 160)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(149, 247), (203, 11), (177, 69), (170, 56)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(149, 247), (203, 11), (177, 69), (145, 232)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(149, 247), (203, 11), (145, 232), (133, 213)]",0111 - I,1000 - I
,4.0,"(0, 2, 4, 5)","[(149, 247), (177, 69), (145, 232), (133, 213)]",0011 - B,1100 - B
,4.0,"(0, 4, 5, 6)","[(149, 247), (145, 232), (133, 213), (101, 195)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(149, 247), (145, 232), (101, 195), (52, 160)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(149, 247), (133, 213), (101, 195), (52, 160)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
