PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(94, 215)",2.0,"(0, 1)","[(94, 215), (242, 62)]",01 - B,10 - B
"(242, 62)",2.0,"(0, 4)","[(94, 215), (93, 100)]",01 - B,10 - B
"(178, 58)",2.0,"(0, 6)","[(94, 215), (27, 56)]",00 - M,11 - M
"(142, 65)",2.0,"(0, 7)","[(94, 215), (7, 25)]",01 - B,10 - B
"(93, 100)",2.0,"(1, 2)","[(242, 62), (178, 58)]",10 - B,01 - B
"(59, 63)",2.0,"(1, 7)","[(242, 62), (7, 25)]",11 - M,00 - M
"(27, 56)",2.0,"(2, 7)","[(178, 58), (7, 25)]",01 - B,10 - B
"(7, 25)",2.0,"(6, 7)","[(27, 56), (7, 25)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(94, 215), (242, 62), (178, 58)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(94, 215), (242, 62), (93, 100)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(94, 215), (142, 65), (93, 100)]",001 - I,110 - I
,3.0,"(0, 4, 5)","[(94, 215), (93, 100), (59, 63)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(94, 215), (93, 100), (27, 56)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(94, 215), (27, 56), (7, 25)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(242, 62), (178, 58), (142, 65)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(242, 62), (178, 58), (7, 25)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(178, 58), (27, 56), (7, 25)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(59, 63), (27, 56), (7, 25)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(94, 215), (242, 62), (178, 58), (142, 65)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(94, 215), (242, 62), (178, 58), (93, 100)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(94, 215), (242, 62), (142, 65), (93, 100)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(94, 215), (142, 65), (93, 100), (59, 63)]",0011 - B,1100 - B
,4.0,"(0, 4, 5, 6)","[(94, 215), (93, 100), (59, 63), (27, 56)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(94, 215), (93, 100), (27, 56), (7, 25)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(94, 215), (59, 63), (27, 56), (7, 25)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
