PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(232, 195)",2.0,"(0, 1)","[(232, 195), (240, 141)]",01 - B,10 - B
"(240, 141)",2.0,"(0, 6)","[(232, 195), (190, 202)]",00 - M,11 - M
"(226, 46)",2.0,"(0, 7)","[(232, 195), (166, 210)]",01 - B,10 - B
"(83, 91)",2.0,"(1, 2)","[(240, 141), (226, 46)]",10 - B,01 - B
"(25, 87)",2.0,"(2, 3)","[(226, 46), (83, 91)]",01 - B,10 - B
"(185, 185)",2.0,"(2, 4)","[(226, 46), (25, 87)]",00 - M,11 - M
"(190, 202)",2.0,"(3, 4)","[(83, 91), (25, 87)]",10 - B,01 - B
"(166, 210)",2.0,"(4, 7)","[(25, 87), (166, 210)]",01 - B,10 - B
,2.0,"(6, 7)","[(190, 202), (166, 210)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(232, 195), (240, 141), (226, 46)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(232, 195), (240, 141), (190, 202)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(232, 195), (190, 202), (166, 210)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(240, 141), (226, 46), (83, 91)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(226, 46), (83, 91), (25, 87)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(83, 91), (25, 87), (166, 210)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(25, 87), (190, 202), (166, 210)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(185, 185), (190, 202), (166, 210)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(232, 195), (240, 141), (226, 46), (83, 91)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(232, 195), (240, 141), (226, 46), (185, 185)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(232, 195), (240, 141), (226, 46), (190, 202)]",0100 - I,1011 - I
,4.0,"(0, 1, 5, 6)","[(232, 195), (240, 141), (185, 185), (190, 202)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(232, 195), (240, 141), (190, 202), (166, 210)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(232, 195), (185, 185), (190, 202), (166, 210)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
