PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,00110101,11001010
"(8, 178)",2.0,"(0, 1)","[(8, 178), (225, 254)]",00 - M,11 - M
"(225, 254)",2.0,"(0, 2)","[(8, 178), (96, 202)]",01 - B,10 - B
"(96, 202)",2.0,"(0, 5)","[(8, 178), (74, 175)]",01 - B,10 - B
"(217, 222)",2.0,"(0, 6)","[(8, 178), (148, 92)]",00 - M,11 - M
"(124, 187)",2.0,"(0, 7)","[(8, 178), (248, 2)]",01 - B,10 - B
"(74, 175)",2.0,"(1, 2)","[(225, 254), (96, 202)]",01 - B,10 - B
"(148, 92)",2.0,"(1, 3)","[(225, 254), (217, 222)]",01 - B,10 - B
"(248, 2)",2.0,"(1, 7)","[(225, 254), (248, 2)]",01 - B,10 - B
,2.0,"(3, 7)","[(217, 222), (248, 2)]",11 - M,00 - M
,2.0,"(6, 7)","[(148, 92), (248, 2)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(8, 178), (225, 254), (96, 202)]",001 - I,110 - I
,3.0,"(0, 2, 5)","[(8, 178), (96, 202), (74, 175)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(8, 178), (74, 175), (148, 92)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(8, 178), (148, 92), (248, 2)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(225, 254), (96, 202), (217, 222)]",011 - I,100 - I
,3.0,"(1, 3, 4)","[(225, 254), (217, 222), (124, 187)]",010 - I,101 - I
,3.0,"(1, 3, 7)","[(225, 254), (217, 222), (248, 2)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(217, 222), (148, 92), (248, 2)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(124, 187), (148, 92), (248, 2)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(74, 175), (148, 92), (248, 2)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(8, 178), (225, 254), (96, 202), (217, 222)]",0011 - B,1100 - B
,4.0,"(0, 1, 2, 5)","[(8, 178), (225, 254), (96, 202), (74, 175)]",0011 - B,1100 - B
,4.0,"(0, 2, 4, 5)","[(8, 178), (96, 202), (124, 187), (74, 175)]",0101 - B,1010 - B
,4.0,"(0, 2, 5, 6)","[(8, 178), (96, 202), (74, 175), (148, 92)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(8, 178), (74, 175), (148, 92), (248, 2)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
