PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(7, 26)",2.0,"(0, 1)","[(7, 26), (15, 218)]",01 - B,10 - B
"(15, 218)",2.0,"(0, 6)","[(7, 26), (128, 108)]",00 - M,11 - M
"(90, 229)",2.0,"(0, 7)","[(7, 26), (249, 185)]",01 - B,10 - B
"(91, 216)",2.0,"(1, 2)","[(15, 218), (90, 229)]",10 - B,01 - B
"(149, 202)",2.0,"(2, 3)","[(90, 229), (91, 216)]",01 - B,10 - B
"(182, 201)",2.0,"(2, 5)","[(90, 229), (182, 201)]",00 - M,11 - M
"(128, 108)",2.0,"(2, 7)","[(90, 229), (249, 185)]",01 - B,10 - B
"(249, 185)",2.0,"(5, 7)","[(182, 201), (249, 185)]",01 - B,10 - B
,2.0,"(6, 7)","[(128, 108), (249, 185)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(7, 26), (15, 218), (90, 229)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(7, 26), (15, 218), (91, 216)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(7, 26), (15, 218), (128, 108)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(7, 26), (128, 108), (249, 185)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(15, 218), (90, 229), (91, 216)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(90, 229), (91, 216), (182, 201)]",010 - I,101 - I
,3.0,"(2, 5, 7)","[(90, 229), (182, 201), (249, 185)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(149, 202), (182, 201), (249, 185)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(182, 201), (128, 108), (249, 185)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(7, 26), (15, 218), (90, 229), (91, 216)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(7, 26), (15, 218), (91, 216), (128, 108)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(7, 26), (15, 218), (149, 202), (128, 108)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(7, 26), (15, 218), (128, 108), (249, 185)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(7, 26), (149, 202), (128, 108), (249, 185)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(7, 26), (182, 201), (128, 108), (249, 185)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
