PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01100101,10011010
"(4, 16)",2.0,"(0, 1)","[(4, 16), (19, 167)]",01 - B,10 - B
"(19, 167)",2.0,"(0, 4)","[(4, 16), (34, 62)]",00 - M,11 - M
"(68, 208)",2.0,"(0, 7)","[(4, 16), (251, 32)]",01 - B,10 - B
"(93, 239)",2.0,"(1, 2)","[(19, 167), (68, 208)]",11 - M,00 - M
"(34, 62)",2.0,"(1, 3)","[(19, 167), (93, 239)]",10 - B,01 - B
"(138, 108)",2.0,"(2, 3)","[(68, 208), (93, 239)]",10 - B,01 - B
"(161, 107)",2.0,"(3, 7)","[(93, 239), (251, 32)]",01 - B,10 - B
"(251, 32)",2.0,"(6, 7)","[(161, 107), (251, 32)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(4, 16), (19, 167), (68, 208)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(4, 16), (19, 167), (34, 62)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(4, 16), (34, 62), (251, 32)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(4, 16), (161, 107), (251, 32)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(19, 167), (68, 208), (93, 239)]",110 - I,001 - I
,3.0,"(2, 3, 6)","[(68, 208), (93, 239), (161, 107)]",100 - I,011 - I
,3.0,"(2, 3, 7)","[(68, 208), (93, 239), (251, 32)]",101 - I,010 - I
,3.0,"(3, 6, 7)","[(93, 239), (161, 107), (251, 32)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(138, 108), (161, 107), (251, 32)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(4, 16), (19, 167), (68, 208), (93, 239)]",0110 - B,1001 - B
,4.0,"(0, 1, 2, 4)","[(4, 16), (19, 167), (68, 208), (34, 62)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(4, 16), (19, 167), (34, 62), (138, 108)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 7)","[(4, 16), (19, 167), (34, 62), (251, 32)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(4, 16), (34, 62), (138, 108), (251, 32)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(4, 16), (34, 62), (161, 107), (251, 32)]",0001 - I,1110 - I
,4.0,"(0, 5, 6, 7)","[(4, 16), (138, 108), (161, 107), (251, 32)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
