PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(75, 3)",2.0,"(0, 1)","[(75, 3), (38, 254)]",01 - B,10 - B
"(38, 254)",2.0,"(0, 3)","[(75, 3), (72, 94)]",01 - B,10 - B
"(60, 231)",2.0,"(0, 6)","[(75, 3), (99, 62)]",01 - B,10 - B
"(72, 94)",2.0,"(0, 7)","[(75, 3), (203, 252)]",00 - M,11 - M
"(74, 239)",2.0,"(1, 2)","[(38, 254), (60, 231)]",10 - B,01 - B
"(145, 220)",2.0,"(1, 4)","[(38, 254), (74, 239)]",10 - B,01 - B
"(99, 62)",2.0,"(1, 7)","[(38, 254), (203, 252)]",10 - B,01 - B
"(203, 252)",2.0,"(5, 7)","[(145, 220), (203, 252)]",10 - B,01 - B
,2.0,"(6, 7)","[(99, 62), (203, 252)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(75, 3), (38, 254), (60, 231)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(75, 3), (38, 254), (72, 94)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(75, 3), (72, 94), (99, 62)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(75, 3), (99, 62), (203, 252)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(38, 254), (60, 231), (72, 94)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(38, 254), (60, 231), (74, 239)]",100 - I,011 - I
,3.0,"(1, 4, 7)","[(38, 254), (74, 239), (203, 252)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(38, 254), (145, 220), (203, 252)]",110 - I,001 - I
,3.0,"(4, 5, 7)","[(74, 239), (145, 220), (203, 252)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(145, 220), (99, 62), (203, 252)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(75, 3), (38, 254), (60, 231), (72, 94)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(75, 3), (38, 254), (72, 94), (99, 62)]",0111 - I,1000 - I
,4.0,"(0, 2, 3, 6)","[(75, 3), (60, 231), (72, 94), (99, 62)]",0011 - B,1100 - B
,4.0,"(0, 3, 5, 6)","[(75, 3), (72, 94), (145, 220), (99, 62)]",0111 - I,1000 - I
,4.0,"(0, 3, 6, 7)","[(75, 3), (72, 94), (99, 62), (203, 252)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(75, 3), (145, 220), (99, 62), (203, 252)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
