PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(4, 28)",2.0,"(0, 1)","[(4, 28), (83, 227)]",01 - B,10 - B
"(83, 227)",2.0,"(0, 3)","[(4, 28), (86, 175)]",01 - B,10 - B
"(95, 206)",2.0,"(0, 6)","[(4, 28), (104, 65)]",01 - B,10 - B
"(86, 175)",2.0,"(0, 7)","[(4, 28), (252, 70)]",00 - M,11 - M
"(96, 148)",2.0,"(1, 2)","[(83, 227), (95, 206)]",10 - B,01 - B
"(170, 118)",2.0,"(1, 7)","[(83, 227), (252, 70)]",10 - B,01 - B
"(104, 65)",2.0,"(5, 7)","[(170, 118), (252, 70)]",10 - B,01 - B
"(252, 70)",2.0,"(6, 7)","[(104, 65), (252, 70)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(4, 28), (83, 227), (95, 206)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(4, 28), (83, 227), (86, 175)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(4, 28), (86, 175), (104, 65)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(4, 28), (96, 148), (104, 65)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(4, 28), (104, 65), (252, 70)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(83, 227), (95, 206), (86, 175)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(83, 227), (95, 206), (252, 70)]",100 - I,011 - I
,3.0,"(1, 5, 7)","[(83, 227), (170, 118), (252, 70)]",110 - I,001 - I
,3.0,"(2, 5, 7)","[(95, 206), (170, 118), (252, 70)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(170, 118), (104, 65), (252, 70)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(4, 28), (83, 227), (95, 206), (86, 175)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(4, 28), (83, 227), (86, 175), (96, 148)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 6)","[(4, 28), (83, 227), (86, 175), (104, 65)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 6)","[(4, 28), (86, 175), (96, 148), (104, 65)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(4, 28), (96, 148), (170, 118), (104, 65)]",0011 - B,1100 - B
,4.0,"(0, 4, 6, 7)","[(4, 28), (96, 148), (104, 65), (252, 70)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(4, 28), (170, 118), (104, 65), (252, 70)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
