PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(97, 10)",2.0,"(0, 1)","[(97, 10), (7, 45)]",01 - B,10 - B
"(7, 45)",2.0,"(0, 7)","[(97, 10), (195, 43)]",01 - B,10 - B
"(216, 246)",2.0,"(1, 2)","[(7, 45), (216, 246)]",10 - B,01 - B
"(227, 210)",2.0,"(2, 3)","[(216, 246), (227, 210)]",01 - B,10 - B
"(172, 106)",2.0,"(2, 5)","[(216, 246), (253, 164)]",00 - M,11 - M
"(253, 164)",2.0,"(3, 5)","[(227, 210), (253, 164)]",10 - B,01 - B
"(180, 75)",2.0,"(5, 7)","[(253, 164), (195, 43)]",01 - B,10 - B
"(195, 43)",2.0,"(6, 7)","[(180, 75), (195, 43)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(97, 10), (7, 45), (216, 246)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(97, 10), (7, 45), (172, 106)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(97, 10), (7, 45), (180, 75)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(97, 10), (7, 45), (195, 43)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(97, 10), (180, 75), (195, 43)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(7, 45), (216, 246), (227, 210)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(216, 246), (227, 210), (253, 164)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(227, 210), (253, 164), (195, 43)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(253, 164), (180, 75), (195, 43)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(97, 10), (7, 45), (216, 246), (227, 210)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(97, 10), (7, 45), (216, 246), (172, 106)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(97, 10), (7, 45), (172, 106), (180, 75)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(97, 10), (7, 45), (180, 75), (195, 43)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(97, 10), (172, 106), (180, 75), (195, 43)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(97, 10), (253, 164), (180, 75), (195, 43)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
