PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(127, 255)",2.0,"(0, 1)","[(127, 255), (248, 29)]",01 - B,10 - B
"(248, 29)",2.0,"(0, 3)","[(127, 255), (130, 234)]",01 - B,10 - B
"(173, 85)",2.0,"(0, 7)","[(127, 255), (1, 1)]",01 - B,10 - B
"(130, 234)",2.0,"(1, 2)","[(248, 29), (173, 85)]",10 - B,01 - B
"(134, 150)",2.0,"(1, 7)","[(248, 29), (1, 1)]",11 - M,00 - M
"(131, 174)",2.0,"(2, 7)","[(173, 85), (1, 1)]",01 - B,10 - B
"(116, 200)",2.0,"(4, 7)","[(134, 150), (1, 1)]",01 - B,10 - B
"(1, 1)",2.0,"(6, 7)","[(116, 200), (1, 1)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(127, 255), (248, 29), (173, 85)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(127, 255), (248, 29), (130, 234)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(127, 255), (130, 234), (116, 200)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(127, 255), (130, 234), (1, 1)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(127, 255), (116, 200), (1, 1)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(248, 29), (173, 85), (130, 234)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(248, 29), (173, 85), (134, 150)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(248, 29), (173, 85), (1, 1)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(173, 85), (134, 150), (1, 1)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(134, 150), (116, 200), (1, 1)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(131, 174), (116, 200), (1, 1)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(127, 255), (248, 29), (173, 85), (130, 234)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(127, 255), (248, 29), (130, 234), (131, 174)]",0111 - I,1000 - I
,4.0,"(0, 1, 3, 6)","[(127, 255), (248, 29), (130, 234), (116, 200)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(127, 255), (130, 234), (131, 174), (116, 200)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(127, 255), (130, 234), (116, 200), (1, 1)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(127, 255), (131, 174), (116, 200), (1, 1)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
