PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(122, 228)",2.0,"(0, 1)","[(122, 228), (217, 107)]",01 - B,10 - B
"(217, 107)",2.0,"(0, 5)","[(122, 228), (103, 202)]",01 - B,10 - B
"(194, 92)",2.0,"(0, 7)","[(122, 228), (30, 162)]",01 - B,10 - B
"(168, 83)",2.0,"(1, 2)","[(217, 107), (194, 92)]",10 - B,01 - B
"(160, 28)",2.0,"(1, 4)","[(217, 107), (160, 28)]",10 - B,01 - B
"(103, 202)",2.0,"(2, 4)","[(194, 92), (160, 28)]",00 - M,11 - M
"(75, 179)",2.0,"(3, 4)","[(168, 83), (160, 28)]",10 - B,01 - B
"(30, 162)",2.0,"(4, 7)","[(160, 28), (30, 162)]",01 - B,10 - B
,2.0,"(6, 7)","[(75, 179), (30, 162)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(122, 228), (217, 107), (194, 92)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(122, 228), (217, 107), (103, 202)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(122, 228), (103, 202), (75, 179)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(122, 228), (103, 202), (30, 162)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(122, 228), (75, 179), (30, 162)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(217, 107), (194, 92), (168, 83)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(217, 107), (194, 92), (160, 28)]",100 - I,011 - I
,3.0,"(2, 3, 4)","[(194, 92), (168, 83), (160, 28)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(168, 83), (160, 28), (30, 162)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(160, 28), (75, 179), (30, 162)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(103, 202), (75, 179), (30, 162)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(122, 228), (217, 107), (194, 92), (168, 83)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(122, 228), (217, 107), (194, 92), (103, 202)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(122, 228), (217, 107), (103, 202), (75, 179)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(122, 228), (103, 202), (75, 179), (30, 162)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
