PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(39, 191)",2.0,"(0, 1)","[(39, 191), (230, 208)]",01 - B,10 - B
"(230, 208)",2.0,"(0, 5)","[(39, 191), (45, 129)]",01 - B,10 - B
"(250, 75)",2.0,"(0, 7)","[(39, 191), (6, 62)]",01 - B,10 - B
"(138, 118)",2.0,"(1, 2)","[(230, 208), (250, 75)]",10 - B,01 - B
"(78, 123)",2.0,"(2, 3)","[(250, 75), (138, 118)]",01 - B,10 - B
"(45, 129)",2.0,"(2, 7)","[(250, 75), (6, 62)]",01 - B,10 - B
"(36, 77)",2.0,"(6, 7)","[(36, 77), (6, 62)]",01 - B,10 - B
"(6, 62)",3.0,"(0, 1, 2)","[(39, 191), (230, 208), (250, 75)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(39, 191), (230, 208), (138, 118)]",011 - I,100 - I
,3.0,"(0, 1, 5)","[(39, 191), (230, 208), (45, 129)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(39, 191), (78, 123), (45, 129)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(39, 191), (45, 129), (6, 62)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(39, 191), (36, 77), (6, 62)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(230, 208), (250, 75), (138, 118)]",101 - I,010 - I
,3.0,"(2, 3, 6)","[(250, 75), (138, 118), (36, 77)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(250, 75), (138, 118), (6, 62)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(250, 75), (36, 77), (6, 62)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(45, 129), (36, 77), (6, 62)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(39, 191), (230, 208), (250, 75), (138, 118)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(39, 191), (230, 208), (138, 118), (78, 123)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(39, 191), (230, 208), (138, 118), (45, 129)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(39, 191), (230, 208), (78, 123), (45, 129)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(39, 191), (78, 123), (45, 129), (6, 62)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(39, 191), (45, 129), (36, 77), (6, 62)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
