PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(5, 24)",2.0,"(0, 1)","[(5, 24), (3, 207)]",01 - B,10 - B
"(3, 207)",2.0,"(0, 5)","[(5, 24), (139, 147)]",01 - B,10 - B
"(35, 231)",2.0,"(0, 6)","[(5, 24), (208, 124)]",00 - M,11 - M
"(44, 210)",2.0,"(0, 7)","[(5, 24), (252, 138)]",01 - B,10 - B
"(74, 184)",2.0,"(1, 2)","[(3, 207), (35, 231)]",10 - B,01 - B
"(139, 147)",2.0,"(2, 3)","[(35, 231), (44, 210)]",01 - B,10 - B
"(208, 124)",2.0,"(2, 7)","[(35, 231), (252, 138)]",01 - B,10 - B
"(252, 138)",2.0,"(6, 7)","[(208, 124), (252, 138)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(5, 24), (3, 207), (35, 231)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(5, 24), (3, 207), (44, 210)]",011 - I,100 - I
,3.0,"(0, 1, 4)","[(5, 24), (3, 207), (74, 184)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(5, 24), (3, 207), (139, 147)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(5, 24), (139, 147), (208, 124)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(5, 24), (208, 124), (252, 138)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(3, 207), (35, 231), (44, 210)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(35, 231), (44, 210), (252, 138)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(35, 231), (208, 124), (252, 138)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(139, 147), (208, 124), (252, 138)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(5, 24), (3, 207), (35, 231), (44, 210)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(5, 24), (3, 207), (44, 210), (74, 184)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 5)","[(5, 24), (3, 207), (74, 184), (139, 147)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(5, 24), (3, 207), (139, 147), (208, 124)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(5, 24), (74, 184), (139, 147), (208, 124)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(5, 24), (139, 147), (208, 124), (252, 138)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
