PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(2, 37)",2.0,"(0, 1)","[(2, 37), (94, 219)]",01 - B,10 - B
"(94, 219)",2.0,"(0, 3)","[(2, 37), (48, 81)]",01 - B,10 - B
"(129, 172)",2.0,"(0, 6)","[(2, 37), (184, 57)]",00 - M,11 - M
"(48, 81)",2.0,"(0, 7)","[(2, 37), (253, 51)]",01 - B,10 - B
"(145, 145)",2.0,"(1, 2)","[(94, 219), (129, 172)]",10 - B,01 - B
"(143, 137)",2.0,"(1, 7)","[(94, 219), (253, 51)]",11 - M,00 - M
"(184, 57)",2.0,"(2, 7)","[(129, 172), (253, 51)]",01 - B,10 - B
"(253, 51)",2.0,"(4, 7)","[(145, 145), (253, 51)]",01 - B,10 - B
,2.0,"(6, 7)","[(184, 57), (253, 51)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(2, 37), (94, 219), (129, 172)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(2, 37), (94, 219), (48, 81)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(2, 37), (48, 81), (184, 57)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(2, 37), (184, 57), (253, 51)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(94, 219), (129, 172), (48, 81)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(94, 219), (129, 172), (145, 145)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(94, 219), (129, 172), (253, 51)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(129, 172), (145, 145), (253, 51)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(145, 145), (184, 57), (253, 51)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(143, 137), (184, 57), (253, 51)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(2, 37), (94, 219), (129, 172), (48, 81)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(2, 37), (94, 219), (48, 81), (143, 137)]",0111 - I,1000 - I
,4.0,"(0, 1, 3, 6)","[(2, 37), (94, 219), (48, 81), (184, 57)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(2, 37), (48, 81), (143, 137), (184, 57)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(2, 37), (48, 81), (184, 57), (253, 51)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(2, 37), (143, 137), (184, 57), (253, 51)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
