PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(101, 5)",2.0,"(0, 1)","[(101, 5), (73, 10)]",01 - B,10 - B
"(73, 10)",2.0,"(0, 7)","[(101, 5), (219, 81)]",01 - B,10 - B
"(36, 142)",2.0,"(1, 2)","[(73, 10), (36, 142)]",10 - B,01 - B
"(154, 246)",2.0,"(2, 3)","[(36, 142), (154, 246)]",01 - B,10 - B
"(158, 207)",2.0,"(3, 4)","[(154, 246), (158, 207)]",10 - B,01 - B
"(165, 178)",2.0,"(3, 6)","[(154, 246), (194, 197)]",10 - B,01 - B
"(194, 197)",2.0,"(6, 7)","[(194, 197), (219, 81)]",01 - B,10 - B
"(219, 81)",3.0,"(0, 1, 2)","[(101, 5), (73, 10), (36, 142)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(101, 5), (73, 10), (219, 81)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(101, 5), (194, 197), (219, 81)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(73, 10), (36, 142), (154, 246)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(36, 142), (154, 246), (158, 207)]",010 - I,101 - I
,3.0,"(3, 4, 6)","[(154, 246), (158, 207), (194, 197)]",100 - I,011 - I
,3.0,"(3, 6, 7)","[(154, 246), (194, 197), (219, 81)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(165, 178), (194, 197), (219, 81)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(101, 5), (73, 10), (36, 142), (154, 246)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(101, 5), (73, 10), (36, 142), (158, 207)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(101, 5), (73, 10), (36, 142), (165, 178)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 7)","[(101, 5), (73, 10), (36, 142), (219, 81)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 7)","[(101, 5), (73, 10), (165, 178), (219, 81)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(101, 5), (73, 10), (194, 197), (219, 81)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(101, 5), (165, 178), (194, 197), (219, 81)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
