PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(62, 14)",2.0,"(0, 1)","[(62, 14), (47, 117)]",01 - B,10 - B
"(47, 117)",2.0,"(0, 6)","[(62, 14), (118, 65)]",01 - B,10 - B
"(66, 213)",2.0,"(0, 7)","[(62, 14), (215, 89)]",00 - M,11 - M
"(105, 216)",2.0,"(1, 2)","[(47, 117), (66, 213)]",10 - B,01 - B
"(150, 242)",2.0,"(2, 3)","[(66, 213), (105, 216)]",01 - B,10 - B
"(162, 174)",2.0,"(2, 4)","[(66, 213), (150, 242)]",00 - M,11 - M
"(118, 65)",2.0,"(3, 4)","[(105, 216), (150, 242)]",10 - B,01 - B
"(215, 89)",2.0,"(4, 5)","[(150, 242), (162, 174)]",01 - B,10 - B
,2.0,"(4, 7)","[(150, 242), (215, 89)]",00 - M,11 - M
,2.0,"(5, 7)","[(162, 174), (215, 89)]",10 - B,01 - B
,2.0,"(6, 7)","[(118, 65), (215, 89)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(62, 14), (47, 117), (66, 213)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(62, 14), (47, 117), (118, 65)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(62, 14), (118, 65), (215, 89)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(47, 117), (66, 213), (105, 216)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(66, 213), (105, 216), (150, 242)]",010 - I,101 - I
,3.0,"(3, 4, 5)","[(105, 216), (150, 242), (162, 174)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(150, 242), (162, 174), (215, 89)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(162, 174), (118, 65), (215, 89)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(62, 14), (47, 117), (66, 213), (105, 216)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(62, 14), (47, 117), (66, 213), (118, 65)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(62, 14), (47, 117), (118, 65), (215, 89)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(62, 14), (162, 174), (118, 65), (215, 89)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
