PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(45, 31)",2.0,"(0, 1)","[(45, 31), (42, 95)]",01 - B,10 - B
"(42, 95)",2.0,"(0, 5)","[(45, 31), (93, 82)]",01 - B,10 - B
"(60, 225)",2.0,"(0, 6)","[(45, 31), (149, 117)]",00 - M,11 - M
"(105, 164)",2.0,"(0, 7)","[(45, 31), (249, 190)]",01 - B,10 - B
"(95, 130)",2.0,"(1, 2)","[(42, 95), (60, 225)]",10 - B,01 - B
"(93, 82)",2.0,"(2, 3)","[(60, 225), (105, 164)]",01 - B,10 - B
"(149, 117)",2.0,"(2, 7)","[(60, 225), (249, 190)]",01 - B,10 - B
"(249, 190)",2.0,"(6, 7)","[(149, 117), (249, 190)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(45, 31), (42, 95), (60, 225)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(45, 31), (42, 95), (93, 82)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(45, 31), (93, 82), (149, 117)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(45, 31), (149, 117), (249, 190)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(42, 95), (60, 225), (105, 164)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(60, 225), (105, 164), (95, 130)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(60, 225), (105, 164), (249, 190)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(60, 225), (149, 117), (249, 190)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(105, 164), (149, 117), (249, 190)]",101 - I,010 - I
,3.0,"(5, 6, 7)","[(93, 82), (149, 117), (249, 190)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(45, 31), (42, 95), (60, 225), (105, 164)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(45, 31), (42, 95), (60, 225), (95, 130)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 5)","[(45, 31), (42, 95), (60, 225), (93, 82)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(45, 31), (42, 95), (95, 130), (93, 82)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(45, 31), (42, 95), (93, 82), (149, 117)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(45, 31), (93, 82), (149, 117), (249, 190)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
