PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01001101,10110010
"(22, 10)",2.0,"(0, 1)","[(22, 10), (231, 246)]",01 - B,10 - B
"(231, 246)",2.0,"(0, 5)","[(22, 10), (139, 101)]",01 - B,10 - B
"(229, 223)",2.0,"(0, 7)","[(22, 10), (234, 41)]",01 - B,10 - B
"(220, 194)",2.0,"(1, 2)","[(231, 246), (229, 223)]",10 - B,01 - B
"(189, 162)",2.0,"(1, 7)","[(231, 246), (234, 41)]",11 - M,00 - M
"(139, 101)",2.0,"(2, 7)","[(229, 223), (234, 41)]",01 - B,10 - B
"(145, 103)",2.0,"(3, 7)","[(220, 194), (234, 41)]",01 - B,10 - B
"(234, 41)",2.0,"(6, 7)","[(145, 103), (234, 41)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(22, 10), (231, 246), (229, 223)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(22, 10), (231, 246), (139, 101)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(22, 10), (139, 101), (145, 103)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(22, 10), (139, 101), (234, 41)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(22, 10), (145, 103), (234, 41)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(231, 246), (229, 223), (220, 194)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(231, 246), (229, 223), (234, 41)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(229, 223), (220, 194), (234, 41)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(220, 194), (189, 162), (234, 41)]",011 - I,100 - I
,3.0,"(3, 6, 7)","[(220, 194), (145, 103), (234, 41)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(139, 101), (145, 103), (234, 41)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(22, 10), (231, 246), (229, 223), (220, 194)]",0100 - I,1011 - I
,4.0,"(0, 1, 2, 4)","[(22, 10), (231, 246), (229, 223), (189, 162)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(22, 10), (231, 246), (229, 223), (139, 101)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(22, 10), (231, 246), (139, 101), (145, 103)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(22, 10), (189, 162), (139, 101), (145, 103)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(22, 10), (139, 101), (145, 103), (234, 41)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
