PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(237, 59)",2.0,"(0, 1)","[(237, 59), (19, 98)]",01 - B,10 - B
"(19, 98)",2.0,"(0, 3)","[(237, 59), (158, 83)]",01 - B,10 - B
"(104, 95)",2.0,"(0, 6)","[(237, 59), (191, 115)]",01 - B,10 - B
"(158, 83)",2.0,"(0, 7)","[(237, 59), (165, 196)]",00 - M,11 - M
"(145, 90)",2.0,"(1, 2)","[(19, 98), (104, 95)]",10 - B,01 - B
"(109, 119)",2.0,"(1, 5)","[(19, 98), (109, 119)]",11 - M,00 - M
"(191, 115)",2.0,"(1, 7)","[(19, 98), (165, 196)]",10 - B,01 - B
"(165, 196)",2.0,"(5, 7)","[(109, 119), (165, 196)]",10 - B,01 - B
,2.0,"(6, 7)","[(191, 115), (165, 196)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(237, 59), (19, 98), (104, 95)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(237, 59), (19, 98), (158, 83)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(237, 59), (158, 83), (145, 90)]",010 - I,101 - I
,3.0,"(0, 3, 6)","[(237, 59), (158, 83), (191, 115)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(237, 59), (191, 115), (165, 196)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(19, 98), (104, 95), (158, 83)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(19, 98), (104, 95), (145, 90)]",100 - I,011 - I
,3.0,"(1, 2, 5)","[(19, 98), (104, 95), (109, 119)]",101 - I,010 - I
,3.0,"(1, 5, 7)","[(19, 98), (109, 119), (165, 196)]",110 - I,001 - I
,3.0,"(5, 6, 7)","[(109, 119), (191, 115), (165, 196)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(237, 59), (19, 98), (104, 95), (158, 83)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(237, 59), (19, 98), (158, 83), (145, 90)]",0110 - B,1001 - B
,4.0,"(0, 2, 3, 4)","[(237, 59), (104, 95), (158, 83), (145, 90)]",0010 - I,1101 - I
,4.0,"(0, 3, 4, 6)","[(237, 59), (158, 83), (145, 90), (191, 115)]",0101 - B,1010 - B
,4.0,"(0, 3, 6, 7)","[(237, 59), (158, 83), (191, 115), (165, 196)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(237, 59), (109, 119), (191, 115), (165, 196)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
