PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(11, 26)",2.0,"(0, 1)","[(11, 26), (7, 46)]",01 - B,10 - B
"(7, 46)",2.0,"(0, 6)","[(11, 26), (39, 28)]",01 - B,10 - B
"(249, 248)",2.0,"(0, 7)","[(11, 26), (195, 7)]",01 - B,10 - B
"(206, 189)",2.0,"(1, 2)","[(7, 46), (249, 248)]",10 - B,01 - B
"(182, 162)",2.0,"(2, 3)","[(249, 248), (206, 189)]",01 - B,10 - B
"(179, 144)",2.0,"(2, 7)","[(249, 248), (195, 7)]",01 - B,10 - B
"(39, 28)",2.0,"(5, 7)","[(179, 144), (195, 7)]",01 - B,10 - B
"(195, 7)",2.0,"(6, 7)","[(39, 28), (195, 7)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(11, 26), (7, 46), (249, 248)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(11, 26), (7, 46), (39, 28)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(11, 26), (39, 28), (195, 7)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(7, 46), (249, 248), (206, 189)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(249, 248), (206, 189), (182, 162)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(249, 248), (206, 189), (195, 7)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(249, 248), (179, 144), (195, 7)]",001 - I,110 - I
,3.0,"(3, 5, 7)","[(206, 189), (179, 144), (195, 7)]",101 - I,010 - I
,3.0,"(4, 5, 7)","[(182, 162), (179, 144), (195, 7)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(179, 144), (39, 28), (195, 7)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(11, 26), (7, 46), (249, 248), (206, 189)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(11, 26), (7, 46), (249, 248), (39, 28)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(11, 26), (7, 46), (182, 162), (39, 28)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(11, 26), (7, 46), (179, 144), (39, 28)]",0101 - B,1010 - B
,4.0,"(0, 1, 6, 7)","[(11, 26), (7, 46), (39, 28), (195, 7)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(11, 26), (179, 144), (39, 28), (195, 7)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
