PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(176, 223)",2.0,"(0, 1)","[(176, 223), (146, 29)]",01 - B,10 - B
"(146, 29)",2.0,"(0, 3)","[(176, 223), (160, 205)]",01 - B,10 - B
"(131, 131)",2.0,"(0, 6)","[(176, 223), (149, 210)]",00 - M,11 - M
"(160, 205)",2.0,"(0, 7)","[(176, 223), (80, 189)]",01 - B,10 - B
"(102, 158)",2.0,"(1, 2)","[(146, 29), (131, 131)]",10 - B,01 - B
"(132, 196)",2.0,"(1, 4)","[(146, 29), (102, 158)]",10 - B,01 - B
"(149, 210)",2.0,"(1, 7)","[(146, 29), (80, 189)]",11 - M,00 - M
"(80, 189)",2.0,"(4, 7)","[(102, 158), (80, 189)]",01 - B,10 - B
,2.0,"(5, 7)","[(132, 196), (80, 189)]",11 - M,00 - M
,2.0,"(6, 7)","[(149, 210), (80, 189)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(176, 223), (146, 29), (131, 131)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(176, 223), (146, 29), (160, 205)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(176, 223), (160, 205), (149, 210)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(176, 223), (149, 210), (80, 189)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(146, 29), (131, 131), (160, 205)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(146, 29), (131, 131), (102, 158)]",100 - I,011 - I
,3.0,"(1, 4, 7)","[(146, 29), (102, 158), (80, 189)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(131, 131), (102, 158), (80, 189)]",001 - I,110 - I
,3.0,"(4, 5, 7)","[(102, 158), (132, 196), (80, 189)]",011 - I,100 - I
,3.0,"(5, 6, 7)","[(132, 196), (149, 210), (80, 189)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(176, 223), (146, 29), (131, 131), (160, 205)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 6)","[(176, 223), (146, 29), (160, 205), (149, 210)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(176, 223), (160, 205), (132, 196), (149, 210)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(176, 223), (160, 205), (149, 210), (80, 189)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(176, 223), (132, 196), (149, 210), (80, 189)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
