PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(222, 219)",2.0,"(0, 1)","[(222, 219), (126, 116)]",01 - B,10 - B
"(126, 116)",2.0,"(0, 5)","[(222, 219), (124, 136)]",01 - B,10 - B
"(102, 99)",2.0,"(0, 6)","[(222, 219), (120, 140)]",00 - M,11 - M
"(34, 37)",2.0,"(0, 7)","[(222, 219), (79, 124)]",01 - B,10 - B
"(70, 84)",2.0,"(1, 2)","[(126, 116), (102, 99)]",10 - B,01 - B
"(124, 136)",2.0,"(1, 3)","[(126, 116), (34, 37)]",11 - M,00 - M
"(120, 140)",2.0,"(2, 3)","[(102, 99), (34, 37)]",01 - B,10 - B
"(79, 124)",2.0,"(3, 4)","[(34, 37), (70, 84)]",10 - B,01 - B
,2.0,"(3, 7)","[(34, 37), (79, 124)]",11 - M,00 - M
,2.0,"(4, 7)","[(70, 84), (79, 124)]",01 - B,10 - B
,2.0,"(6, 7)","[(120, 140), (79, 124)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(222, 219), (126, 116), (102, 99)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(222, 219), (126, 116), (124, 136)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(222, 219), (124, 136), (120, 140)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(222, 219), (120, 140), (79, 124)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(126, 116), (102, 99), (34, 37)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(102, 99), (34, 37), (70, 84)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(34, 37), (70, 84), (79, 124)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(70, 84), (120, 140), (79, 124)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(124, 136), (120, 140), (79, 124)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(222, 219), (126, 116), (102, 99), (34, 37)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(222, 219), (126, 116), (102, 99), (124, 136)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(222, 219), (126, 116), (124, 136), (120, 140)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(222, 219), (124, 136), (120, 140), (79, 124)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
