PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(1, 18)",2.0,"(0, 1)","[(1, 18), (88, 182)]",01 - B,10 - B
"(88, 182)",2.0,"(0, 7)","[(1, 18), (255, 98)]",01 - B,10 - B
"(165, 237)",2.0,"(1, 2)","[(88, 182), (165, 237)]",10 - B,01 - B
"(169, 214)",2.0,"(2, 3)","[(165, 237), (169, 214)]",01 - B,10 - B
"(160, 153)",2.0,"(2, 7)","[(165, 237), (255, 98)]",01 - B,10 - B
"(198, 166)",2.0,"(5, 7)","[(198, 166), (255, 98)]",01 - B,10 - B
"(200, 144)",2.0,"(6, 7)","[(200, 144), (255, 98)]",11 - M,00 - M
"(255, 98)",3.0,"(0, 1, 2)","[(1, 18), (88, 182), (165, 237)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(1, 18), (88, 182), (160, 153)]",010 - I,101 - I
,3.0,"(0, 1, 7)","[(1, 18), (88, 182), (255, 98)]",011 - I,100 - I
,3.0,"(0, 4, 7)","[(1, 18), (160, 153), (255, 98)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(1, 18), (200, 144), (255, 98)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(88, 182), (165, 237), (169, 214)]",101 - I,010 - I
,3.0,"(2, 3, 5)","[(165, 237), (169, 214), (198, 166)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(165, 237), (169, 214), (255, 98)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(165, 237), (198, 166), (255, 98)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(198, 166), (200, 144), (255, 98)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(1, 18), (88, 182), (165, 237), (169, 214)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(1, 18), (88, 182), (165, 237), (160, 153)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(1, 18), (88, 182), (169, 214), (160, 153)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(1, 18), (88, 182), (160, 153), (200, 144)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 7)","[(1, 18), (88, 182), (160, 153), (255, 98)]",0101 - B,1010 - B
,4.0,"(0, 4, 6, 7)","[(1, 18), (160, 153), (200, 144), (255, 98)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(1, 18), (198, 166), (200, 144), (255, 98)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
