PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(230, 112)",2.0,"(0, 1)","[(230, 112), (214, 37)]",01 - B,10 - B
"(214, 37)",2.0,"(0, 7)","[(230, 112), (200, 218)]",01 - B,10 - B
"(25, 89)",2.0,"(1, 2)","[(214, 37), (25, 89)]",10 - B,01 - B
"(64, 104)",2.0,"(2, 3)","[(25, 89), (64, 104)]",01 - B,10 - B
"(136, 124)",2.0,"(2, 7)","[(25, 89), (200, 218)]",01 - B,10 - B
"(176, 121)",2.0,"(6, 7)","[(191, 192), (200, 218)]",01 - B,10 - B
"(191, 192)",3.0,"(0, 1, 2)","[(230, 112), (214, 37), (25, 89)]",010 - I,101 - I
"(200, 218)",3.0,"(0, 1, 5)","[(230, 112), (214, 37), (176, 121)]",011 - I,100 - I
,3.0,"(0, 1, 7)","[(230, 112), (214, 37), (200, 218)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(230, 112), (191, 192), (200, 218)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(214, 37), (25, 89), (64, 104)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(25, 89), (64, 104), (136, 124)]",010 - I,101 - I
,3.0,"(2, 3, 7)","[(25, 89), (64, 104), (200, 218)]",011 - I,100 - I
,3.0,"(2, 6, 7)","[(25, 89), (191, 192), (200, 218)]",001 - I,110 - I
,3.0,"(3, 6, 7)","[(64, 104), (191, 192), (200, 218)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(136, 124), (191, 192), (200, 218)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(176, 121), (191, 192), (200, 218)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(230, 112), (214, 37), (25, 89), (64, 104)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(230, 112), (214, 37), (25, 89), (176, 121)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 5)","[(230, 112), (214, 37), (136, 124), (176, 121)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(230, 112), (214, 37), (176, 121), (191, 192)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(230, 112), (214, 37), (176, 121), (200, 218)]",0111 - I,1000 - I
,4.0,"(0, 1, 6, 7)","[(230, 112), (214, 37), (191, 192), (200, 218)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(230, 112), (176, 121), (191, 192), (200, 218)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
