PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(34, 185)",2.0,"(0, 1)","[(34, 185), (222, 229)]",01 - B,10 - B
"(222, 229)",2.0,"(0, 5)","[(34, 185), (92, 90)]",01 - B,10 - B
"(203, 97)",2.0,"(0, 7)","[(34, 185), (90, 26)]",01 - B,10 - B
"(208, 60)",2.0,"(1, 2)","[(222, 229), (203, 97)]",10 - B,01 - B
"(133, 43)",2.0,"(1, 3)","[(222, 229), (208, 60)]",11 - M,00 - M
"(92, 90)",2.0,"(2, 3)","[(203, 97), (208, 60)]",01 - B,10 - B
"(109, 47)",2.0,"(3, 4)","[(208, 60), (133, 43)]",10 - B,01 - B
"(90, 26)",2.0,"(3, 7)","[(208, 60), (90, 26)]",11 - M,00 - M
,2.0,"(4, 7)","[(133, 43), (90, 26)]",01 - B,10 - B
,2.0,"(6, 7)","[(109, 47), (90, 26)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(34, 185), (222, 229), (203, 97)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(34, 185), (222, 229), (92, 90)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(34, 185), (92, 90), (90, 26)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(34, 185), (109, 47), (90, 26)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(222, 229), (203, 97), (208, 60)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(203, 97), (208, 60), (133, 43)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(208, 60), (133, 43), (90, 26)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(133, 43), (109, 47), (90, 26)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(92, 90), (109, 47), (90, 26)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(34, 185), (222, 229), (203, 97), (208, 60)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(34, 185), (222, 229), (203, 97), (92, 90)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(34, 185), (222, 229), (92, 90), (109, 47)]",0110 - B,1001 - B
,4.0,"(0, 1, 5, 7)","[(34, 185), (222, 229), (92, 90), (90, 26)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(34, 185), (92, 90), (109, 47), (90, 26)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
