PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(169, 246)",2.0,"(0, 1)","[(169, 246), (250, 130)]",01 - B,10 - B
"(250, 130)",2.0,"(0, 3)","[(169, 246), (181, 187)]",01 - B,10 - B
"(202, 121)",2.0,"(0, 7)","[(169, 246), (5, 9)]",01 - B,10 - B
"(181, 187)",2.0,"(1, 2)","[(250, 130), (202, 121)]",10 - B,01 - B
"(186, 132)",2.0,"(1, 7)","[(250, 130), (5, 9)]",11 - M,00 - M
"(164, 137)",2.0,"(2, 7)","[(202, 121), (5, 9)]",01 - B,10 - B
"(123, 117)",2.0,"(6, 7)","[(123, 117), (5, 9)]",01 - B,10 - B
"(5, 9)",3.0,"(0, 1, 2)","[(169, 246), (250, 130), (202, 121)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(169, 246), (250, 130), (181, 187)]",011 - I,100 - I
,3.0,"(0, 3, 5)","[(169, 246), (181, 187), (164, 137)]",011 - I,100 - I
,3.0,"(0, 3, 6)","[(169, 246), (181, 187), (123, 117)]",010 - I,101 - I
,3.0,"(0, 3, 7)","[(169, 246), (181, 187), (5, 9)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(169, 246), (123, 117), (5, 9)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(250, 130), (202, 121), (181, 187)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(250, 130), (202, 121), (186, 132)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(250, 130), (202, 121), (5, 9)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(202, 121), (123, 117), (5, 9)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(164, 137), (123, 117), (5, 9)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(169, 246), (250, 130), (202, 121), (181, 187)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(169, 246), (250, 130), (181, 187), (186, 132)]",0110 - B,1001 - B
,4.0,"(0, 1, 3, 5)","[(169, 246), (250, 130), (181, 187), (164, 137)]",0111 - I,1000 - I
,4.0,"(0, 3, 4, 5)","[(169, 246), (181, 187), (186, 132), (164, 137)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 6)","[(169, 246), (181, 187), (164, 137), (123, 117)]",0110 - B,1001 - B
,4.0,"(0, 3, 6, 7)","[(169, 246), (181, 187), (123, 117), (5, 9)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(169, 246), (164, 137), (123, 117), (5, 9)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
