PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(246, 127)",2.0,"(0, 1)","[(246, 127), (11, 25)]",01 - B,10 - B
"(11, 25)",2.0,"(0, 5)","[(246, 127), (160, 150)]",01 - B,10 - B
"(27, 159)",2.0,"(0, 7)","[(246, 127), (9, 231)]",01 - B,10 - B
"(104, 156)",2.0,"(1, 2)","[(11, 25), (27, 159)]",10 - B,01 - B
"(108, 158)",2.0,"(1, 7)","[(11, 25), (9, 231)]",11 - M,00 - M
"(160, 150)",2.0,"(2, 7)","[(27, 159), (9, 231)]",01 - B,10 - B
"(51, 185)",2.0,"(6, 7)","[(51, 185), (9, 231)]",01 - B,10 - B
"(9, 231)",3.0,"(0, 1, 2)","[(246, 127), (11, 25), (27, 159)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(246, 127), (11, 25), (160, 150)]",011 - I,100 - I
,3.0,"(0, 4, 5)","[(246, 127), (108, 158), (160, 150)]",001 - I,110 - I
,3.0,"(0, 5, 7)","[(246, 127), (160, 150), (9, 231)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(246, 127), (51, 185), (9, 231)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(11, 25), (27, 159), (104, 156)]",101 - I,010 - I
,3.0,"(1, 2, 6)","[(11, 25), (27, 159), (51, 185)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(11, 25), (27, 159), (9, 231)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(27, 159), (51, 185), (9, 231)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(108, 158), (51, 185), (9, 231)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(160, 150), (51, 185), (9, 231)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(246, 127), (11, 25), (27, 159), (104, 156)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(246, 127), (11, 25), (27, 159), (160, 150)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(246, 127), (11, 25), (104, 156), (160, 150)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 5)","[(246, 127), (11, 25), (108, 158), (160, 150)]",0101 - B,1010 - B
,4.0,"(0, 3, 4, 5)","[(246, 127), (104, 156), (108, 158), (160, 150)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 7)","[(246, 127), (108, 158), (160, 150), (9, 231)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(246, 127), (160, 150), (51, 185), (9, 231)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
