PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(254, 87)",2.0,"(0, 1)","[(254, 87), (2, 51)]",01 - B,10 - B
"(2, 51)",2.0,"(0, 5)","[(254, 87), (219, 94)]",01 - B,10 - B
"(28, 79)",2.0,"(0, 6)","[(254, 87), (198, 114)]",00 - M,11 - M
"(109, 91)",2.0,"(0, 7)","[(254, 87), (49, 205)]",01 - B,10 - B
"(73, 99)",2.0,"(1, 2)","[(2, 51), (28, 79)]",10 - B,01 - B
"(219, 94)",2.0,"(1, 7)","[(2, 51), (49, 205)]",11 - M,00 - M
"(198, 114)",2.0,"(2, 7)","[(28, 79), (49, 205)]",01 - B,10 - B
"(49, 205)",2.0,"(4, 7)","[(73, 99), (49, 205)]",01 - B,10 - B
,2.0,"(6, 7)","[(198, 114), (49, 205)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(254, 87), (2, 51), (28, 79)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(254, 87), (2, 51), (219, 94)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(254, 87), (219, 94), (198, 114)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(254, 87), (198, 114), (49, 205)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(2, 51), (28, 79), (109, 91)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(2, 51), (28, 79), (73, 99)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(2, 51), (28, 79), (49, 205)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(28, 79), (73, 99), (49, 205)]",001 - I,110 - I
,3.0,"(4, 6, 7)","[(73, 99), (198, 114), (49, 205)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(219, 94), (198, 114), (49, 205)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(254, 87), (2, 51), (28, 79), (109, 91)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(254, 87), (2, 51), (28, 79), (219, 94)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 5)","[(254, 87), (2, 51), (109, 91), (219, 94)]",0111 - I,1000 - I
,4.0,"(0, 1, 5, 6)","[(254, 87), (2, 51), (219, 94), (198, 114)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(254, 87), (109, 91), (219, 94), (198, 114)]",0110 - B,1001 - B
,4.0,"(0, 5, 6, 7)","[(254, 87), (219, 94), (198, 114), (49, 205)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
