PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(79, 52)",2.0,"(0, 1)","[(79, 52), (46, 69)]",01 - B,10 - B
"(46, 69)",2.0,"(0, 6)","[(79, 52), (206, 97)]",00 - M,11 - M
"(48, 182)",2.0,"(0, 7)","[(79, 52), (236, 105)]",01 - B,10 - B
"(62, 184)",2.0,"(1, 2)","[(46, 69), (48, 182)]",10 - B,01 - B
"(78, 203)",2.0,"(2, 3)","[(48, 182), (62, 184)]",01 - B,10 - B
"(103, 149)",2.0,"(2, 4)","[(48, 182), (78, 203)]",00 - M,11 - M
"(206, 97)",2.0,"(3, 4)","[(62, 184), (78, 203)]",10 - B,01 - B
"(236, 105)",2.0,"(4, 7)","[(78, 203), (236, 105)]",01 - B,10 - B
,2.0,"(6, 7)","[(206, 97), (236, 105)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(79, 52), (46, 69), (48, 182)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(79, 52), (46, 69), (103, 149)]",011 - I,100 - I
,3.0,"(0, 1, 6)","[(79, 52), (46, 69), (206, 97)]",010 - I,101 - I
,3.0,"(0, 6, 7)","[(79, 52), (206, 97), (236, 105)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(46, 69), (48, 182), (62, 184)]",101 - I,010 - I
,3.0,"(2, 3, 4)","[(48, 182), (62, 184), (78, 203)]",010 - I,101 - I
,3.0,"(3, 4, 7)","[(62, 184), (78, 203), (236, 105)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(78, 203), (206, 97), (236, 105)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(103, 149), (206, 97), (236, 105)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(79, 52), (46, 69), (48, 182), (62, 184)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(79, 52), (46, 69), (48, 182), (103, 149)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(79, 52), (46, 69), (103, 149), (206, 97)]",0110 - B,1001 - B
,4.0,"(0, 1, 6, 7)","[(79, 52), (46, 69), (206, 97), (236, 105)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(79, 52), (103, 149), (206, 97), (236, 105)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
