PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01011001,10100110
"(24, 9)",2.0,"(0, 1)","[(24, 9), (118, 249)]",01 - B,10 - B
"(118, 249)",2.0,"(0, 4)","[(24, 9), (80, 98)]",01 - B,10 - B
"(133, 210)",2.0,"(0, 7)","[(24, 9), (232, 30)]",01 - B,10 - B
"(125, 180)",2.0,"(1, 2)","[(118, 249), (133, 210)]",10 - B,01 - B
"(80, 98)",2.0,"(1, 7)","[(118, 249), (232, 30)]",11 - M,00 - M
"(139, 172)",2.0,"(2, 7)","[(133, 210), (232, 30)]",01 - B,10 - B
"(116, 88)",2.0,"(5, 7)","[(139, 172), (232, 30)]",01 - B,10 - B
"(232, 30)",2.0,"(6, 7)","[(116, 88), (232, 30)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(24, 9), (118, 249), (133, 210)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(24, 9), (118, 249), (80, 98)]",011 - I,100 - I
,3.0,"(0, 4, 6)","[(24, 9), (80, 98), (116, 88)]",010 - I,101 - I
,3.0,"(0, 4, 7)","[(24, 9), (80, 98), (232, 30)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(24, 9), (116, 88), (232, 30)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(118, 249), (133, 210), (125, 180)]",101 - I,010 - I
,3.0,"(1, 2, 5)","[(118, 249), (133, 210), (139, 172)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(118, 249), (133, 210), (232, 30)]",101 - I,010 - I
,3.0,"(2, 5, 7)","[(133, 210), (139, 172), (232, 30)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(139, 172), (116, 88), (232, 30)]",001 - I,110 - I
,4.0,"(0, 1, 2, 3)","[(24, 9), (118, 249), (133, 210), (125, 180)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(24, 9), (118, 249), (133, 210), (80, 98)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(24, 9), (118, 249), (125, 180), (80, 98)]",0111 - I,1000 - I
,4.0,"(0, 1, 4, 6)","[(24, 9), (118, 249), (80, 98), (116, 88)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 6)","[(24, 9), (125, 180), (80, 98), (116, 88)]",0110 - B,1001 - B
,4.0,"(0, 4, 6, 7)","[(24, 9), (80, 98), (116, 88), (232, 30)]",0101 - B,1010 - B
,4.0,"(0, 5, 6, 7)","[(24, 9), (139, 172), (116, 88), (232, 30)]",0001 - I,1110 - I
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
