PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010011,10101100
"(248, 10)",2.0,"(0, 1)","[(248, 10), (8, 54)]",01 - B,10 - B
"(8, 54)",2.0,"(0, 6)","[(248, 10), (218, 166)]",01 - B,10 - B
"(119, 253)",2.0,"(0, 7)","[(248, 10), (224, 237)]",01 - B,10 - B
"(159, 213)",2.0,"(1, 2)","[(8, 54), (119, 253)]",10 - B,01 - B
"(181, 185)",2.0,"(2, 3)","[(119, 253), (159, 213)]",01 - B,10 - B
"(203, 188)",2.0,"(2, 7)","[(119, 253), (224, 237)]",01 - B,10 - B
"(218, 166)",2.0,"(5, 7)","[(203, 188), (224, 237)]",01 - B,10 - B
"(224, 237)",2.0,"(6, 7)","[(218, 166), (224, 237)]",11 - M,00 - M
,3.0,"(0, 1, 2)","[(248, 10), (8, 54), (119, 253)]",010 - I,101 - I
,3.0,"(0, 1, 4)","[(248, 10), (8, 54), (181, 185)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(248, 10), (8, 54), (218, 166)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(248, 10), (203, 188), (218, 166)]",001 - I,110 - I
,3.0,"(0, 6, 7)","[(248, 10), (218, 166), (224, 237)]",011 - I,100 - I
,3.0,"(1, 2, 3)","[(8, 54), (119, 253), (159, 213)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(119, 253), (159, 213), (224, 237)]",011 - I,100 - I
,3.0,"(2, 5, 7)","[(119, 253), (203, 188), (224, 237)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(203, 188), (218, 166), (224, 237)]",011 - I,100 - I
,4.0,"(0, 1, 2, 3)","[(248, 10), (8, 54), (119, 253), (159, 213)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 4)","[(248, 10), (8, 54), (119, 253), (181, 185)]",0100 - I,1011 - I
,4.0,"(0, 1, 3, 4)","[(248, 10), (8, 54), (159, 213), (181, 185)]",0110 - B,1001 - B
,4.0,"(0, 1, 4, 6)","[(248, 10), (8, 54), (181, 185), (218, 166)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(248, 10), (8, 54), (203, 188), (218, 166)]",0101 - B,1010 - B
,4.0,"(0, 4, 5, 6)","[(248, 10), (181, 185), (203, 188), (218, 166)]",0001 - I,1110 - I
,4.0,"(0, 5, 6, 7)","[(248, 10), (203, 188), (218, 166), (224, 237)]",0011 - B,1100 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
