PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(252, 249)",2.0,"(0, 1)","[(252, 249), (4, 7)]",01 - B,10 - B
"(4, 7)",2.0,"(0, 5)","[(252, 249), (234, 241)]",01 - B,10 - B
"(21, 41)",2.0,"(0, 7)","[(252, 249), (84, 248)]",01 - B,10 - B
"(45, 74)",2.0,"(1, 2)","[(4, 7), (21, 41)]",10 - B,01 - B
"(62, 108)",2.0,"(1, 7)","[(4, 7), (84, 248)]",11 - M,00 - M
"(234, 241)",2.0,"(2, 7)","[(21, 41), (84, 248)]",01 - B,10 - B
"(216, 238)",2.0,"(4, 7)","[(62, 108), (84, 248)]",01 - B,10 - B
"(84, 248)",2.0,"(6, 7)","[(216, 238), (84, 248)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(252, 249), (4, 7), (21, 41)]",010 - I,101 - I
,3.0,"(0, 1, 5)","[(252, 249), (4, 7), (234, 241)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(252, 249), (234, 241), (216, 238)]",010 - I,101 - I
,3.0,"(0, 5, 7)","[(252, 249), (234, 241), (84, 248)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(252, 249), (216, 238), (84, 248)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(4, 7), (21, 41), (45, 74)]",101 - I,010 - I
,3.0,"(1, 2, 7)","[(4, 7), (21, 41), (84, 248)]",101 - I,010 - I
,3.0,"(2, 4, 7)","[(21, 41), (62, 108), (84, 248)]",001 - I,110 - I
,3.0,"(3, 4, 7)","[(45, 74), (62, 108), (84, 248)]",101 - I,010 - I
,3.0,"(4, 6, 7)","[(62, 108), (216, 238), (84, 248)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(234, 241), (216, 238), (84, 248)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(252, 249), (4, 7), (21, 41), (45, 74)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 5)","[(252, 249), (4, 7), (21, 41), (234, 241)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(252, 249), (4, 7), (234, 241), (216, 238)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 6)","[(252, 249), (45, 74), (234, 241), (216, 238)]",0110 - B,1001 - B
,4.0,"(0, 4, 5, 6)","[(252, 249), (62, 108), (234, 241), (216, 238)]",0010 - I,1101 - I
,4.0,"(0, 5, 6, 7)","[(252, 249), (234, 241), (216, 238), (84, 248)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
