PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010110,10101001
"(238, 253)",2.0,"(0, 1)","[(238, 253), (203, 4)]",01 - B,10 - B
"(203, 4)",2.0,"(0, 6)","[(238, 253), (207, 223)]",01 - B,10 - B
"(50, 10)",2.0,"(0, 7)","[(238, 253), (18, 68)]",00 - M,11 - M
"(28, 2)",2.0,"(1, 2)","[(203, 4), (50, 10)]",10 - B,01 - B
"(124, 124)",2.0,"(1, 3)","[(203, 4), (28, 2)]",11 - M,00 - M
"(129, 136)",2.0,"(2, 3)","[(50, 10), (28, 2)]",01 - B,10 - B
"(207, 223)",2.0,"(3, 7)","[(28, 2), (18, 68)]",10 - B,01 - B
"(18, 68)",2.0,"(5, 7)","[(129, 136), (18, 68)]",10 - B,01 - B
,2.0,"(6, 7)","[(207, 223), (18, 68)]",10 - B,01 - B
,3.0,"(0, 1, 2)","[(238, 253), (203, 4), (50, 10)]",010 - I,101 - I
,3.0,"(0, 1, 6)","[(238, 253), (203, 4), (207, 223)]",011 - I,100 - I
,3.0,"(0, 5, 6)","[(238, 253), (129, 136), (207, 223)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(238, 253), (207, 223), (18, 68)]",010 - I,101 - I
,3.0,"(1, 2, 3)","[(203, 4), (50, 10), (28, 2)]",101 - I,010 - I
,3.0,"(2, 3, 7)","[(50, 10), (28, 2), (18, 68)]",010 - I,101 - I
,3.0,"(3, 5, 7)","[(28, 2), (129, 136), (18, 68)]",110 - I,001 - I
,3.0,"(4, 5, 7)","[(124, 124), (129, 136), (18, 68)]",010 - I,101 - I
,3.0,"(5, 6, 7)","[(129, 136), (207, 223), (18, 68)]",110 - I,001 - I
,4.0,"(0, 1, 2, 3)","[(238, 253), (203, 4), (50, 10), (28, 2)]",0101 - B,1010 - B
,4.0,"(0, 1, 2, 6)","[(238, 253), (203, 4), (50, 10), (207, 223)]",0101 - B,1010 - B
,4.0,"(0, 1, 4, 6)","[(238, 253), (203, 4), (124, 124), (207, 223)]",0101 - B,1010 - B
,4.0,"(0, 1, 5, 6)","[(238, 253), (203, 4), (129, 136), (207, 223)]",0111 - I,1000 - I
,4.0,"(0, 4, 5, 6)","[(238, 253), (124, 124), (129, 136), (207, 223)]",0011 - B,1100 - B
,4.0,"(0, 5, 6, 7)","[(238, 253), (129, 136), (207, 223), (18, 68)]",0110 - B,1001 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
