PointSet,Feasible_Set_Size,Feasible_Set_Indices,Feasible_Set_Points,01010101,10101010
"(2, 23)",2.0,"(0, 1)","[(2, 23), (124, 235)]",01 - B,10 - B
"(124, 235)",2.0,"(0, 3)","[(2, 23), (73, 91)]",01 - B,10 - B
"(148, 188)",2.0,"(0, 5)","[(2, 23), (117, 77)]",01 - B,10 - B
"(73, 91)",2.0,"(0, 7)","[(2, 23), (254, 69)]",01 - B,10 - B
"(110, 109)",2.0,"(1, 2)","[(124, 235), (148, 188)]",10 - B,01 - B
"(117, 77)",2.0,"(1, 7)","[(124, 235), (254, 69)]",11 - M,00 - M
"(177, 85)",2.0,"(2, 7)","[(148, 188), (254, 69)]",01 - B,10 - B
"(254, 69)",2.0,"(6, 7)","[(177, 85), (254, 69)]",01 - B,10 - B
,3.0,"(0, 1, 2)","[(2, 23), (124, 235), (148, 188)]",010 - I,101 - I
,3.0,"(0, 1, 3)","[(2, 23), (124, 235), (73, 91)]",011 - I,100 - I
,3.0,"(0, 3, 4)","[(2, 23), (73, 91), (110, 109)]",010 - I,101 - I
,3.0,"(0, 3, 5)","[(2, 23), (73, 91), (117, 77)]",011 - I,100 - I
,3.0,"(0, 5, 7)","[(2, 23), (117, 77), (254, 69)]",011 - I,100 - I
,3.0,"(0, 6, 7)","[(2, 23), (177, 85), (254, 69)]",001 - I,110 - I
,3.0,"(1, 2, 3)","[(124, 235), (148, 188), (73, 91)]",101 - I,010 - I
,3.0,"(1, 2, 4)","[(124, 235), (148, 188), (110, 109)]",100 - I,011 - I
,3.0,"(1, 2, 7)","[(124, 235), (148, 188), (254, 69)]",101 - I,010 - I
,3.0,"(2, 6, 7)","[(148, 188), (177, 85), (254, 69)]",001 - I,110 - I
,3.0,"(5, 6, 7)","[(117, 77), (177, 85), (254, 69)]",101 - I,010 - I
,4.0,"(0, 1, 2, 3)","[(2, 23), (124, 235), (148, 188), (73, 91)]",0101 - B,1010 - B
,4.0,"(0, 1, 3, 4)","[(2, 23), (124, 235), (73, 91), (110, 109)]",0110 - B,1001 - B
,4.0,"(0, 3, 4, 5)","[(2, 23), (73, 91), (110, 109), (117, 77)]",0101 - B,1010 - B
,4.0,"(0, 3, 5, 6)","[(2, 23), (73, 91), (117, 77), (177, 85)]",0110 - B,1001 - B
,4.0,"(0, 3, 5, 7)","[(2, 23), (73, 91), (117, 77), (254, 69)]",0111 - I,1000 - I
,4.0,"(0, 5, 6, 7)","[(2, 23), (117, 77), (177, 85), (254, 69)]",0101 - B,1010 - B
,,,Total Balanced Sets,12,12
,,,Size of Maximum Balanced Sets,,
